,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 September 25, 2021 - 14:20 BSTWorld's Edge Odin Gamers Young Squad Tweetlonger","Round 1 Round 1 September 25, 2021 - 14:20 BSTWorld's Edge Odin Gamers Young Squad Tweetlonger","Round 2 Round 2 September 25, 2021 - 14:55 BSTWorld's Edge UTFT AllPlanned itsheazyKuwaSevn","Round 2 Round 2 September 25, 2021 - 14:55 BSTWorld's Edge UTFT AllPlanned itsheazyKuwaSevn","Round 3 Round 3 September 25, 2021 - 15:30 BSTWorld's Edge T-Rex Odin Gamers Proxima","Round 3 Round 3 September 25, 2021 - 15:30 BSTWorld's Edge T-Rex Odin Gamers Proxima","Round 4 Round 4 September 25, 2021 - 16:05 BSTWorld's Edge Odin Gamers AllPlanned T-Rex","Round 4 Round 4 September 25, 2021 - 16:05 BSTWorld's Edge Odin Gamers AllPlanned T-Rex"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K
0,1.0,OG,71,1,6,4,9,2,10,1,8
1,2.0,AP,59,8,6,2,5,4,10,2,13
2,3.0,TREX,44,5,1,15,0,1,12,3,7
3,4.0,Tweetlonger,34,3,11,5,3,5,2,12,2
4,5.0,itsheazyKuwaSevn,31,14,2,3,9,11,3,10,6
5,6.0,UTFT,30,15,1,1,11,6,1,20,1
6,7.0,Young Squad,27,2,2,8,3,18,4,5,3
7,8.0,PutTitleHere,20,9,2,6,2,17,2,8,7
8,9.0,Proxima,18,7,1,18,0,3,6,13,0
9,10.0,ALKaIIIbI,17,10,2,10,3,14,3,6,1
10,11.0,signelunaire,16,4,2,13,0,15,3,11,3
11,12.0,0219,15,6,4,12,2,19,2,14,2
12,13.0,White Clover,13,13,3,17,0,7,0,9,4
13,14.0,MOB INT,12,18,2,9,1,16,0,15,6
14,15.0,HLDC,11,19,0,7,6,9,0,18,0
15,16.0,DM,9,16,5,19,1,20,0,7,0
16,17.0,SlayerOfSundays,9,17,0,11,0,13,1,4,1
17,18.0,WhyUs,8,11,4,14,0,8,0,16,0
18,19.0,DSG Esports,5,20,0,20,1,10,2,19,0
19,20.0,Carnage,3,12,0,16,0,12,1,17,0
