,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 March 13, 2022 - 15:00 EDTStorm Point InnerNerdGaming Las Vegas Inferno trippin","Round 1 Round 1 March 13, 2022 - 15:00 EDTStorm Point InnerNerdGaming Las Vegas Inferno trippin","Round 2 Round 2 March 13, 2022 - 15:30 EDTStorm Point Asteria High Caliber Chadimus Prime","Round 2 Round 2 March 13, 2022 - 15:30 EDTStorm Point Asteria High Caliber Chadimus Prime","Round 3 Round 3 March 13, 2022 - 16:00 EDTWorld's Edge InnerNerdGaming trippin Stick Drift Op","Round 3 Round 3 March 13, 2022 - 16:00 EDTWorld's Edge InnerNerdGaming trippin Stick Drift Op","Round 4 Round 4 March 13, 2022 - 16:30 EDTWorld's Edge unORGanized Las Vegas Inferno InnerNerdGaming","Round 4 Round 4 March 13, 2022 - 16:30 EDTWorld's Edge unORGanized Las Vegas Inferno InnerNerdGaming"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K
0,1.0,ING,68,1,12,9,2,1,12,3,9
1,2.0,rats,60,7,13,7,15,5,10,7,9
2,3.0,LVI,45,2,8,10,3,9,3,2,9
3,4.0,AST,37,17,3,1,17,20,0,16,5
4,5.0,trippin,33,3,5,19,0,2,12,17,0
5,6.0,UORG,30,11,3,14,3,16,0,1,10
6,7.0,HC,26,9,0,2,7,4,1,9,0
7,8.0,SDO,23,8,3,6,1,3,6,12,0
8,9.0,RAWR,19,16,0,4,0,11,2,4,6
9,10.0,ChadP,19,5,1,3,4,13,0,8,0
10,11.0,ABW,18,14,0,8,1,6,6,5,1
11,12.0,ZooWeeMama,16,4,5,15,3,17,0,10,0
12,13.0,Prodigy,11,15,0,5,0,7,2,15,0
13,14.0,UNDD,9,10,1,11,0,14,0,6,1
14,15.0,Landry,8,6,1,16,0,10,0,11,1
15,16.0,TMW,6,20,0,20,0,15,2,18,3
16,17.0,Revised,4,18,0,18,0,19,0,13,3
17,18.0,JustSomeNewGuys,4,13,0,12,1,12,0,19,0
18,19.0,Synergy,3,12,0,13,1,18,0,20,0
19,20.0,Vulpes,3,19,0,17,0,8,0,14,0
