Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,OF,76,1,9,3,8,1,8,2,11
2.0,SEM ORG,44,11,3,1,6,11,3,1,6
3.0,BRZ,38,2,6,2,6,7,3,12,1
4.0,Chimera,36,10,3,5,6,3,12,10,0
5.0,OMEGA,28,4,11,12,0,4,2,13,3
6.0,BTH,28,5,4,9,0,5,3,4,6
7.0,Voy a Hacer,24,3,0,4,8,9,0,8,0
8.0,BHT,21,12,0,11,1,2,4,5,1
9.0,QUAS,20,6,0,10,0,6,2,3,3
10.0,Seven,17,13,0,6,3,12,3,7,3
11.0,TCS,15,7,0,14,0,8,0,6,6
12.0,TRAGIIC BR,8,8,0,8,0,10,0,9,0
13.0,Thirsty For Kill,6,14,0,7,0,13,0,11,0
14.0,Squad Sombra,5,9,0,13,0,14,0,14,0
