,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 March 19, 2022 - 14:00 SGTStorm Point Avenger KMF Arena Mains","Round 1 Round 1 March 19, 2022 - 14:00 SGTStorm Point Avenger KMF Arena Mains","Round 2 Round 2 March 19, 2022 - 14:30 SGTStorm Point Phantom Systematic Giant Submarine","Round 2 Round 2 March 19, 2022 - 14:30 SGTStorm Point Phantom Systematic Giant Submarine","Round 3 Round 3 March 19, 2022 - 15:00 SGTStorm Point Arena Mains OGL Lowkey (Filipino team)","Round 3 Round 3 March 19, 2022 - 15:00 SGTStorm Point Arena Mains OGL Lowkey (Filipino team)","Round 4 Round 4 March 19, 2022 - 15:30 SGTWorld's Edge Arena Mains Sanity InspirationX","Round 4 Round 4 March 19, 2022 - 15:30 SGTWorld's Edge Arena Mains Sanity InspirationX","Round 5 Round 5 March 19, 2022 - 16:00 SGTWorld's Edge Avenger Hakatsukasa Bots","Round 5 Round 5 March 19, 2022 - 16:00 SGTWorld's Edge Avenger Hakatsukasa Bots","Round 6 Round 6 March 19, 2022 - 16:30 SGTWorld's Edge Lowkey (Filipino team) InspirationX JustEasyTeam","Round 6 Round 6 March 19, 2022 - 16:30 SGTWorld's Edge Lowkey (Filipino team) InspirationX JustEasyTeam"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K,P,K,P,K
0,1.0,AVG,78,1,14,9,4,9,5,11,6,1,10,9,8
1,2.0,ARENA,60,3,4,7,1,1,9,1,12,16,0,19,0
2,3.0,HAKA,58,5,7,6,1,15,0,10,4,2,9,4,13
3,4.0,Lowkey,51,10,1,8,5,3,12,7,0,15,3,1,3
4,5.0,KMF,46,2,11,5,3,6,6,12,2,20,0,7,4
5,6.0,INX,39,12,0,15,2,10,0,3,7,7,2,2,5
6,7.0,JET,39,4,1,4,7,5,3,19,0,10,2,3,3
7,8.0,Phantom,33,7,2,1,8,7,1,5,0,18,0,17,0
8,9.0,END2,30,14,2,13,3,4,5,8,7,14,0,14,2
9,10.0,Sanity,28,16,0,11,1,20,0,2,7,4,3,8,0
10,11.0,GSUB,27,20,0,3,12,16,0,14,1,17,3,16,3
11,12.0,Juiced,27,6,3,10,3,14,0,15,3,11,3,10,5
12,13.0,MAGL,21,15,0,18,0,8,3,6,1,6,2,6,3
13,14.0,Systematic,21,13,1,2,4,11,0,13,1,13,2,18,0
14,15.0,OGL,21,9,0,12,0,2,2,9,1,12,2,12,0
15,16.0,COOKIE,20,18,0,16,0,13,5,4,5,8,1,13,0
16,17.0,KYG,19,11,6,20,0,12,6,18,1,9,1,20,1
17,18.0,Bots,18,19,0,14,3,19,1,20,0,3,5,11,0
18,19.0,okok,16,17,0,17,0,17,0,16,0,5,5,5,3
19,20.0,REIGN,6,8,3,19,0,18,0,17,0,19,0,15,0
