,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 October 31, 2021 - 12:00 JSTWorld's Edge Ark5 BlackGorillaN We Can Do it","Round 1 Round 1 October 31, 2021 - 12:00 JSTWorld's Edge Ark5 BlackGorillaN We Can Do it","Round 2 Round 2 October 31, 2021 - 12:35 JSTWorld's Edge TSURUGI eSports CPGaming RUDENS Esports","Round 2 Round 2 October 31, 2021 - 12:35 JSTWorld's Edge TSURUGI eSports CPGaming RUDENS Esports","Round 3 Round 3 October 31, 2021 - 13:10 JSTWorld's Edge BlackGorillaN TSURUGI eSports Crest Gaming","Round 3 Round 3 October 31, 2021 - 13:10 JSTWorld's Edge BlackGorillaN TSURUGI eSports Crest Gaming","Round 4 Round 4 October 31, 2021 - 13:45 JSTWorld's Edge We Can Do it 0_Reverse BEXT e-Sports","Round 4 Round 4 October 31, 2021 - 13:45 JSTWorld's Edge We Can Do it 0_Reverse BEXT e-Sports","Round 5 Round 5 October 31, 2021 - 14:20 JSTWorld's Edge 0_Reverse EXiA Gaming Korea Serpens E-sports","Round 5 Round 5 October 31, 2021 - 14:20 JSTWorld's Edge 0_Reverse EXiA Gaming Korea Serpens E-sports","Round 6 Round 6 October 31, 2021 - 14:55 JSTWorld's Edge SyS Crest Gaming 3DONE","Round 6 Round 6 October 31, 2021 - 14:55 JSTWorld's Edge SyS Crest Gaming 3DONE"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K,P,K,P,K
0,1.0,0_Reverse,68,12,3,12,4,4,5,2,9,1,13,9,4
1,2.0,BlackGorillaN,59,2,6,17,0,1,14,7,1,6,1,5,6
2,3.0,EXiA KR,54,10,7,13,7,15,2,15,0,2,11,4,8
3,4.0,TSURUGI,54,8,4,1,13,2,1,10,3,7,4,15,0
4,5.0,We Can Do it,48,3,6,11,5,16,0,1,14,15,0,10,0
5,6.0,Crest,46,16,3,4,0,3,4,4,2,11,2,2,8
6,7.0,SyS,40,7,5,9,3,20,0,8,0,8,2,1,9
7,8.0,RDNS,39,5,4,3,7,5,4,14,3,9,0,7,0
8,9.0,ScL,29,13,0,8,3,7,3,9,4,5,1,6,3
9,10.0,NAT,29,4,5,7,2,12,0,5,1,14,1,12,5
10,11.0,Serpens,29,6,3,5,2,10,0,17,0,3,4,13,3
11,12.0,CPGaming,28,17,0,2,6,8,1,6,1,10,2,8,0
12,13.0,3DONE,25,11,3,16,0,14,1,18,0,12,5,3,6
13,14.0,ARK5,25,1,6,15,2,9,0,16,0,19,2,20,0
14,15.0,BEXT,24,15,0,18,0,19,4,3,8,20,0,11,3
15,16.0,JDT,21,18,0,6,2,18,0,12,7,4,2,14,0
16,17.0,YaBaL,15,14,0,19,0,6,5,19,0,17,3,16,3
17,18.0,C-VA KAG,14,9,4,10,0,17,0,11,4,13,0,19,0
18,19.0,ICHC,10,20,0,14,0,13,5,20,0,16,3,17,0
19,20.0,shes,9,19,0,20,0,11,2,13,2,18,0,18,3
