Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,BAD,0,0,0,0,0,0,0,0,0
2.0,Birds of Prey,0,0,0,0,0,0,0,0,0
3.0,Dunk Squad,0,0,0,0,0,0,0,0,0
4.0,F33N,0,0,0,0,0,0,0,0,0
5.0,F5 twisters,0,0,0,0,0,0,0,0,0
6.0,Fate Unity,0,0,0,0,0,0,0,0,0
7.0,HUBBIES,0,0,0,0,0,0,0,0,0
8.0,Just Having Fun,0,0,0,0,0,0,0,0,0
9.0,MAP,0,0,0,0,0,0,0,0,0
10.0,No Cap,0,0,0,0,0,0,0,0,0
11.0,OnTheRocks,0,0,0,0,0,0,0,0,0
12.0,TGJ,0,0,0,0,0,0,0,0,0
13.0,Team Name,0,0,0,0,0,0,0,0,0
14.0,The Wet Bandits,0,0,0,0,0,0,0,0,0
15.0,UORG,0,0,0,0,0,0,0,0,0
