Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,APEX BOIZ,0,0,0,0,0,0,0,0,0
2.0,Aura,0,0,0,0,0,0,0,0,0
3.0,Chosen Legacy,0,0,0,0,0,0,0,0,0
4.0,Dark Matter,0,0,0,0,0,0,0,0,0
5.0,Iconic Trio,0,0,0,0,0,0,0,0,0
6.0,Insurgents,0,0,0,0,0,0,0,0,0
7.0,Kings of Chaos,0,0,0,0,0,0,0,0,0
8.0,Kraken,0,0,0,0,0,0,0,0,0
9.0,Lap Sap,0,0,0,0,0,0,0,0,0
10.0,OA,0,0,0,0,0,0,0,0,0
11.0,PradoHouseCigar,0,0,0,0,0,0,0,0,0
12.0,Sad Bois,0,0,0,0,0,0,0,0,0
13.0,Soli Deo Gloria,0,0,0,0,0,0,0,0,0
14.0,Team combat Pros,0,0,0,0,0,0,0,0,0
15.0,TorontoMans,0,0,0,0,0,0,0,0,0
