Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,CVS,0,0,0,0,0,0,0,0,0
2.0,Dino nuggiez,0,0,0,0,0,0,0,0,0
3.0,Essentials G,0,0,0,0,0,0,0,0,0
4.0,Laggy 'n Rollers,0,0,0,0,0,0,0,0,0
5.0,Mexican Legion,0,0,0,0,0,0,0,0,0
6.0,NSO,0,0,0,0,0,0,0,0,0
7.0,NNG,0,0,0,0,0,0,0,0,0
8.0,Pepes Silvia,0,0,0,0,0,0,0,0,0
9.0,Space Mommy,0,0,0,0,0,0,0,0,0
10.0,Team PreMid,0,0,0,0,0,0,0,0,0
11.0,TexasRatsnakes,0,0,0,0,0,0,0,0,0
12.0,The Monke Men,0,0,0,0,0,0,0,0,0
13.0,Unit Gaming,0,0,0,0,0,0,0,0,0
14.0,WASH,0,0,0,0,0,0,0,0,0
15.0,oni,0,0,0,0,0,0,0,0,0
