,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 October 31, 2021 - 17:00 PDTWorld's Edge RGP Monsters Inc. Select","Round 1 Round 1 October 31, 2021 - 17:00 PDTWorld's Edge RGP Monsters Inc. Select","Round 2 Round 2 October 31, 2021 - 17:30 PDTWorld's Edge RCO eSports ReVive me pls Asteria","Round 2 Round 2 October 31, 2021 - 17:30 PDTWorld's Edge RCO eSports ReVive me pls Asteria","Round 3 Round 3 October 31, 021 - 18:00 PDTWorld's Edge Eclectiq RGP Asteria","Round 3 Round 3 October 31, 021 - 18:00 PDTWorld's Edge Eclectiq RGP Asteria","Round 4 Round 4 October 31, 2021 - 18:30 PDTWorld's Edge Select Unsigned Talent RCO eSports","Round 4 Round 4 October 31, 2021 - 18:30 PDTWorld's Edge Select Unsigned Talent RCO eSports","Round 5 Round 5 October 31, 2021 - 19:00 PDTWorld's Edge RGP Team Savage JackBoyz","Round 5 Round 5 October 31, 2021 - 19:00 PDTWorld's Edge RGP Team Savage JackBoyz","Round 6 Round 6 October 31, 2021 - 19:30 PDTWorld's Edge Nightmare Unsigned Talent Team Savage","Round 6 Round 6 October 31, 2021 - 19:30 PDTWorld's Edge Nightmare Unsigned Talent Team Savage"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K,P,K,P,K
0,1.0,Select,71,3,7,6,10,13,0,1,8,5,12,11,6
1,2.0,RGP,70,1,9,16,0,2,10,17,0,1,15,12,2
2,3.0,EQ,53,4,3,12,0,1,12,7,4,4,3,9,3
3,4.0,RCO,50,6,5,1,10,11,0,3,6,8,1,14,2
4,5.0,Unsigned Talent,48,20,0,4,4,9,2,2,8,19,1,2,8
5,6.0,NM,43,5,6,9,2,12,0,9,2,10,0,1,10
6,7.0,AST,42,17,0,3,6,3,14,14,3,16,1,17,3
7,8.0,D A B,32,7,7,5,4,5,1,6,4,17,0,8,0
8,9.0,ReVive me pls,31,8,0,2,7,15,0,5,2,11,2,10,1
9,10.0,CCE,28,13,8,13,3,20,0,16,1,9,7,5,1
10,11.0,JackBoyz,28,10,2,14,1,7,0,4,2,3,1,7,1
11,12.0,Monsters Inc.,27,2,8,19,0,6,3,19,0,12,0,15,2
12,13.0,Team Savage,26,15,0,11,0,18,0,12,0,2,3,3,4
13,14.0,Code Cloud,25,14,1,8,2,17,2,15,6,6,5,13,1
14,15.0,Sussy Bakas,25,12,0,18,1,4,6,13,4,7,1,6,0
15,16.0,DirtyDingus',19,9,1,20,0,10,1,18,1,13,1,4,5
16,17.0,MDL,17,18,0,7,2,8,3,8,4,15,0,20,0
17,18.0,Boston Monsters,11,19,0,10,5,19,0,20,0,18,0,18,4
18,19.0,Inspired,9,16,0,15,1,14,0,10,2,20,1,16,1
19,20.0,RL,7,11,4,17,0,16,0,11,0,14,0,19,0
