Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby
9.0,AUxFF,19,9,1,5,0,5.0,4.0,6.0,1.0,Lobby 7
10.0,EVOLUTION BLACK,18,10,0,9,1,8.0,0.0,3.0,4.0,Lobby 7
11.0,Y105,17,11,0,6,4,9.0,1.0,5.0,2.0,Lobby 7
1.0,AMG TW,96,1,26,8,3,1.0,15.0,1.0,14.0,Lobby 8
2.0,SNG,54,10,0,1,17,3.0,7.0,7.0,6.0,Lobby 8
3.0,QE.NY,32,11,0,3,5,4.0,3.0,5.0,7.0,Lobby 8
4.0,HeadHunters,30,9,0,5,0,2.0,5.0,2.0,1.0,Lobby 8
5.0,FTW,20,4,0,2,4,11.0,0.0,12.0,0.0,Lobby 8
6.0,AM Ravens,20,2,0,4,0,5.0,0.0,9.0,0.0,Lobby 8
7.0,OPCxBondowane,19,12,4,7,1,8.0,0.0,4.0,3.0,Lobby 8
8.0,September,18,3,0,11,0,6.0,3.0,8.0,2.0,Lobby 8
9.0,Team Mint,14,5,0,9,1,7.0,0.0,6.0,1.0,Lobby 8
10.0,Hardstucks,11,12,0,12,0,9.0,0.0,3.0,0.0,Lobby 8
11.0,Wkey,10,8,0,10,1,10.0,2.0,11.0,0.0,Lobby 8
12.0,APEXD Bang Bang (missing),10,7,0,6,1,12.0,0.0,10.0,0.0,Lobby 8
