,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 October 2, 2021 - 12:00 BSTWorld's Edge Flying Camels 31SJ Slappers","Round 1 Round 1 October 2, 2021 - 12:00 BSTWorld's Edge Flying Camels 31SJ Slappers","Round 2 Round 2 October 2, 2021 - 12:35 BSTWorld's Edge Slappers Team Huskies Esports 31SJ","Round 2 Round 2 October 2, 2021 - 12:35 BSTWorld's Edge Slappers Team Huskies Esports 31SJ","Round 3 Round 3 October 2, 2021 - 13:10 BSTWorld's Edge Team Huskies Esports 31SJ Pepegi","Round 3 Round 3 October 2, 2021 - 13:10 BSTWorld's Edge Team Huskies Esports 31SJ Pepegi","Round 4 Round 4 October 2, 2021 - 13:45 BSTWorld's Edge Flying Camels Team Huskies Esports Chiefs","Round 4 Round 4 October 2, 2021 - 13:45 BSTWorld's Edge Flying Camels Team Huskies Esports Chiefs"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K
0,1.0,HKE,69,5,6,2,6,1,12,2,11
1,2.0,SLAP,54,3,6,1,11,13,6,5,7
2,3.0,31SJ,53,2,9,3,8,2,6,4,0
3,4.0,FC,50,1,8,10,3,4,3,1,5
4,5.0,Pepegi,49,15,0,4,8,3,11,7,14
5,6.0,FIRE CLAN,16,4,5,12,0,7,0,8,0
6,7.0,Chiefs,16,6,0,11,1,5,0,3,0
7,8.0,PepeGurls,13,10,4,5,0,10,0,11,0
8,9.0,OXR,12,11,0,6,2,9,1,10,1
9,10.0,Wild Boars,9,13,0,8,0,8,2,9,0
10,11.0,T3W,8,9,0,7,1,14,0,13,0
11,12.0,SQT,8,12,0,13,0,6,0,6,0
12,13.0,TAW Rampage,6,8,0,9,0,12,0,12,0
13,14.0,PolyGuys,5,14,1,14,0,11,0,14,0
14,15.0,Exiled,5,7,0,15,0,15,0,20,0
