,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 October 2, 2021 - 12:00 BSTWorld's Edge 1515 Three Friends BWG","Round 1 Round 1 October 2, 2021 - 12:00 BSTWorld's Edge 1515 Three Friends BWG","Round 2 Round 2 October 2, 2021 - 12:35 BSTWorld's Edge Baguette Chupiki 1515","Round 2 Round 2 October 2, 2021 - 12:35 BSTWorld's Edge Baguette Chupiki 1515","Round 3 Round 3 October 2, 2021 - 13:10 BSTWorld's Edge DynamiX-esports Baguette Space Pigeons","Round 3 Round 3 October 2, 2021 - 13:10 BSTWorld's Edge DynamiX-esports Baguette Space Pigeons","Round 4 Round 4 October 2, 2021 - 13:45 BSTWorld's Edge Space Pigeons Baguette Senbonzakura","Round 4 Round 4 October 2, 2021 - 13:45 BSTWorld's Edge Space Pigeons Baguette Senbonzakura"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K
0,1.0,DynamiX,44,4,1,4,3,1,12,7,3
1,2.0,DI,41,6,14,10,9,8,6,10,3
2,3.0,SPPI,41,12,0,6,3,3,6,1,9
3,4.0,Baguette,41,8,0,1,7,2,1,2,1
4,5.0,SCBS,34,13,3,8,3,5,6,5,11
5,6.0,1515,33,1,8,3,2,7,0,12,0
6,7.0,Chupiki,28,5,3,2,3,9,0,4,2
7,8.0,3FR,23,2,5,11,0,11,0,9,5
8,9.0,BWG,23,3,1,5,5,12,2,6,0
9,10.0,ExplosionFusion,21,10,2,7,2,4,6,11,0
10,11.0,Senbonzakura,16,14,2,12,3,10,0,3,0
11,12.0,Wazki's Willies,9,9,0,14,0,13,0,8,3
12,13.0,DTS,7,11,0,9,0,6,0,14,0
13,14.0,KYKLOS,6,7,0,13,0,14,0,13,0
14,15.0,Class 1A,2,15,0,15,0,20,0,20,0
