,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 October 30, 2021 - 12:00 BRTWorld's Edge Team Cerberus Team Ravens Blagueur","Round 1 Round 1 October 30, 2021 - 12:00 BRTWorld's Edge Team Cerberus Team Ravens Blagueur","Round 2 Round 2 October 30, 2021 - 12:30 BRTWorld's Edge Blagueur Apex War Dogs Sunset raven's","Round 2 Round 2 October 30, 2021 - 12:30 BRTWorld's Edge Blagueur Apex War Dogs Sunset raven's","Round 3 Round 3 October 30, 2021 - 13:00 BRTWorld's Edge AsheTeam Blagueur Sobek","Round 3 Round 3 October 30, 2021 - 13:00 BRTWorld's Edge AsheTeam Blagueur Sobek","Round 4 Round 4 October 30, 2021 - 13:30 BRTWorld's Edge Sobek AsheTeam Seven","Round 4 Round 4 October 30, 2021 - 13:30 BRTWorld's Edge Sobek AsheTeam Seven","Round 5 Round 5 October 30, 2021 - 14:00 BRTWorld's Edge Lovely Venom Team Cerberus BrazilianTopTeam","Round 5 Round 5 October 30, 2021 - 14:00 BRTWorld's Edge Lovely Venom Team Cerberus BrazilianTopTeam","Round 6 Round 6 October 30, 2021 - 14:30 BRTWorld's Edge Seven Sobek Team Ravens","Round 6 Round 6 October 30, 2021 - 14:30 BRTWorld's Edge Seven Sobek Team Ravens"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K,P,K,P,K
0,1.0,Blagueur,107,3,13,1,15,2,11,4,16,7,3,6,10
1,2.0,Sobek,65,10,2,5,5,3,5,1,9,8,0,2,8
2,3.0,AsheTeam,57,12,0,12,5,1,10,2,8,4,5,15,0
3,4.0,TCS,55,1,16,20,0,4,2,10,2,2,7,16,0
4,5.0,SST,52,13,2,3,13,11,8,9,9,9,6,17,1
5,6.0,Seven,43,19,0,6,2,5,7,3,3,20,0,1,5
6,7.0,RAV,40,2,3,4,2,8,2,8,2,11,1,3,4
7,8.0,Lovely Venom,38,6,4,11,0,10,0,6,3,1,10,18,0
8,9.0,BrazilianTopTeam,37,14,3,16,2,18,4,18,0,3,11,9,7
9,10.0,OSO,25,17,0,14,2,6,2,14,0,10,11,8,1
10,11.0,Taichi Horror,23,4,2,7,5,19,3,20,0,12,1,10,1
11,12.0,No Regrets,23,9,2,9,0,7,1,7,1,5,0,4,0
12,13.0,ROCKETZ TEAM,21,11,0,15,0,14,2,19,2,14,0,5,9
13,14.0,LostSoulsDreamer,19,8,8,19,0,20,0,11,0,6,2,13,2
14,15.0,SKULL'S TEAM,16,5,1,8,0,13,0,5,0,15,0,7,0
15,16.0,AWD,15,16,0,2,2,9,0,16,0,13,0,12,0
16,17.0,KPS,10,18,0,10,3,15,0,17,0,16,0,14,3
17,18.0,Spartan Warriors,8,7,0,17,0,17,0,15,0,19,0,11,3
18,19.0,1k ping,5,20,0,18,0,12,3,13,0,18,0,20,0
19,20.0,CarlosAdãoGaming,4,15,0,13,0,16,0,12,0,17,1,19,0
