,Standings,Standings,Standings,Standings
,Team,Team.1,Total,Round 1
0,1.0,NV Kwispy Tart,97,97
1,2.0,1 vs Lobby,40,40
2,3.0,NM,32,32
3,4.0,EKO,24,24
4,5.0,Watson 2 Strong,23,23
5,6.0,Impulsive Gaming,23,23
6,7.0,Distruttori Team,21,21
7,8.0,Team SlamJam,21,21
8,9.0,MAP,21,21
9,10.0,Guys Being Dudes,17,17
10,11.0,Phantom Troupe,15,15
11,12.0,APEX BOIZ,10,10
12,13.0,Triple Threat,9,9
13,14.0,Vortex CGO,8,8
14,15.0,Raw Dog Agents,7,7
