Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby,Round,P.4,K.4,P.5,K.5
10.0,AP,31,6,3,8,2,13,0,18,0,Lobby 1,Finals,6.0,8.0,4.0,4.0
11.0,TD,29,8,5,13,2,5,3,15,0,Lobby 1,Finals,19.0,1.0,6.0,7.0
12.0,DI,29,18,0,10,0,17,1,8,1,Lobby 1,Finals,3.0,9.0,5.0,3.0
13.0,ORCL,24,2,5,16,0,10,0,14,0,Lobby 1,Finals,14.0,1.0,9.0,3.0
14.0,MP,22,14,1,7,3,9,4,16,0,Lobby 1,Finals,8.0,1.0,7.0,2.0
15.0,RD,19,7,3,18,0,16,0,10,6,Lobby 1,Finals,17.0,0.0,11.0,4.0
16.0,ATK,15,15,0,5,1,14,2,4,1,Lobby 1,Finals,16.0,0.0,20.0,0.0
17.0,Weebs Out,12,12,0,12,3,19,0,20,0,Lobby 1,Finals,5.0,3.0,16.0,0.0
18.0,OG,10,13,0,19,0,20,0,17,0,Lobby 1,Finals,11.0,5.0,14.0,2.0
19.0,3 Jabronies,8,20,0,17,2,18,0,19,2,Lobby 1,Finals,9.0,1.0,15.0,0.0
20.0,Fight Club,6,10,1,20,0,11,0,9,0,Lobby 1,Finals,20.0,0.0,18.0,0.0
