Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby,Round,P.4,K.4,P.5,K.5
9.0,Squad Sombra,15,63,0,54,33,102,0,73,0,Lobby 5,Round_1,,,,
10.0,Tharsis,11,92,11,73,11,82,0,102,0,Lobby 5,Round_1,,,,
11.0,CHTM,5,111,0,102,0,111,0,111,0,Lobby 5,Round_1,,,,
1.0,MVP,69,112,1414,29,1313,73,55,29,44,Lobby 6,Round_1,,,,
2.0,Chimera,47,73,66,37,44,82,22,112,1111,Lobby 6,Round_1,,,,
3.0,UltiMaTuM,36,111,0,73,55,112,1414,111,0,Lobby 6,Round_1,,,,
4.0,Slav Animals,34,82,11,112,22,54,33,45,55,Lobby 6,Round_1,,,,
5.0,Blagueur,30,102,0,45,44,29,55,102,33,Lobby 6,Round_1,,,,
6.0,AGCL,25,29,55,102,0,63,0,63,33,Lobby 6,Round_1,,,,
7.0,Solo Push,24,63,0,92,0,37,11,37,44,Lobby 6,Round_1,,,,
8.0,Mystical,17,37,22,54,11,111,0,82,0,Lobby 6,Round_1,,,,
9.0,ItzFiv5,14,45,0,63,0,102,0,54,0,Lobby 6,Round_1,,,,
10.0,Voy a Hacer,12,54,0,111,0,45,0,92,0,Lobby 6,Round_1,,,,
11.0,Controller Boys,10,92,0,82,0,92,0,73,11,Lobby 6,Round_1,,,,
1.0,USB,56,112,1414,112,88,92,0,45,33,Lobby 7,Round_1,,,,
2.0,PiscoSour,44,29,33,63,11,29,88,54,77,Lobby 7,Round_1,,,,
3.0,PTX,37,54,11,45,0,112,55,37,33,Lobby 7,Round_1,,,,
4.0,SEM ORG,35,63,11,29,55,37,77,73,0,Lobby 7,Round_1,,,,
5.0,Olympians,33,82,11,37,33,63,0,112,55,Lobby 7,Round_1,,,,
6.0,Natural Killer,32,45,55,54,77,54,33,63,11,Lobby 7,Round_1,,,,
7.0,zTeletubbiesTeam,27,37,0,73,0,73,0,29,55,Lobby 7,Round_1,,,,
8.0,SussyBaka,13,92,0,82,0,45,22,92,0,Lobby 7,Round_1,,,,
9.0,Bicentenario,10,73,0,102,11,82,0,102,0,Lobby 7,Round_1,,,,
10.0,Dynanik Team 1,8,102,0,92,0,102,0,82,0,Lobby 7,Round_1,,,,
11.0,Infinity Evo,0,200,0,200,0,200,0,200,0,Lobby 7,Round_1,,,,
1.0,TK,59,111,0,112,1919,92,55,37,1313,Lobby 8,Round_1,,,,
2.0,ZETTA,55,37,44,37,33,112,1313,45,44,Lobby 8,Round_1,,,,
3.0,sFx,48,29,1212,73,0,54,22,112,66,Lobby 8,Round_1,,,,
4.0,KARMA K41,29,54,11,54,44,45,55,63,33,Lobby 8,Round_1,,,,
5.0,Os MIAU,27,45,0,29,22,82,0,29,0,Lobby 8,Round_1,,,,
6.0,ROCKETZ TEAM,26,82,22,45,11,37,44,102,33,Lobby 8,Round_1,,,,
7.0,Team wascka,24,112,77,92,11,111,0,111,0,Lobby 8,Round_1,,,,
8.0,Nagga 5,18,63,11,82,0,29,0,73,0,Lobby 8,Round_1,,,,
9.0,Thirsty For Kill,13,92,0,63,0,73,11,54,0,Lobby 8,Round_1,,,,
10.0,1crack2crack,9,102,0,102,0,63,0,82,0,Lobby 8,Round_1,,,,
11.0,SEQL,8,73,0,111,0,102,0,92,0,Lobby 8,Round_1,,,,
1.0,KZN,65,1,11,2,7,2,8,4,4,Lobby 1,Quarterfinals,,,,
2.0,SLU,45,9,1,4,7,6,3,1,12,Lobby 1,Quarterfinals,,,,
3.0,BTH,38,16,3,6,0,1,18,12,1,Lobby 1,Quarterfinals,,,,
4.0,AIM,32,11,5,9,3,14,3,3,10,Lobby 1,Quarterfinals,,,,
5.0,PATETEX,30,10,1,1,8,19,0,7,4,Lobby 1,Quarterfinals,,,,
6.0,As Misera,29,17,4,5,4,3,9,15,0,Lobby 1,Quarterfinals,,,,
7.0,Team seven,28,2,10,11,5,11,0,13,1,Lobby 1,Quarterfinals,,,,
8.0,GDb,27,3,6,8,7,15,0,11,3,Lobby 1,Quarterfinals,,,,
9.0,BRZ,27,4,3,16,2,9,0,2,6,Lobby 1,Quarterfinals,,,,
10.0,BHT,23,5,1,3,2,8,0,6,4,Lobby 1,Quarterfinals,,,,
11.0,PoliShopu,18,7,1,12,2,7,2,5,2,Lobby 1,Quarterfinals,,,,
12.0,PVP,14,12,1,13,2,13,6,8,0,Lobby 1,Quarterfinals,,,,
13.0,DavillaCrew,12,14,0,7,3,4,0,17,0,Lobby 1,Quarterfinals,,,,
14.0,Morri Nem Vi,10,8,3,10,0,17,0,10,1,Lobby 1,Quarterfinals,,,,
15.0,BRATVA420Forever,9,19,2,15,0,18,1,9,3,Lobby 1,Quarterfinals,,,,
16.0,KDT - Amber,6,6,0,20,1,12,0,16,1,Lobby 1,Quarterfinals,,,,
17.0,Vingadores Team,6,18,0,18,0,5,2,18,0,Lobby 1,Quarterfinals,,,,
18.0,LostSoulsDreamer,4,15,0,14,0,10,0,19,0,Lobby 1,Quarterfinals,,,,
19.0,TRAGIIC BR,2,13,0,19,0,16,0,14,0,Lobby 1,Quarterfinals,,,,
20.0,NOKID E-SPORTS,0,20,0,17,0,20,0,20,0,Lobby 1,Quarterfinals,,,,
1.0,SST,91,1,20,1,15,1,14,7,3,Lobby 2,Quarterfinals,,,,
2.0,Love Egirls,37,4,4,11,5,11,6,3,8,Lobby 2,Quarterfinals,,,,
3.0,PRDX,31,14,0,3,5,12,0,1,5,Lobby 2,Quarterfinals,,,,
4.0,ElemenT,30,2,6,8,3,5,5,14,0,Lobby 2,Quarterfinals,,,,
5.0,Fluxo Team,27,5,2,4,6,7,1,10,4,Lobby 2,Quarterfinals,,,,
6.0,Sobek,26,17,0,6,2,9,4,2,6,Lobby 2,Quarterfinals,,,,
7.0,Seven,25,19,0,10,9,3,7,16,0,Lobby 2,Quarterfinals,,,,
8.0,SP,21,15,1,7,3,6,2,9,6,Lobby 2,Quarterfinals,,,,
9.0,LIONS,20,13,2,12,0,4,5,4,1,Lobby 2,Quarterfinals,,,,
10.0,Legión de monos,20,8,1,2,0,8,0,5,2,Lobby 2,Quarterfinals,,,,
11.0,ZGravityEsports,18,11,3,14,0,10,0,8,9,Lobby 2,Quarterfinals,,,,
12.0,OMEGA,16,9,0,18,0,2,4,13,0,Lobby 2,Quarterfinals,,,,
13.0,Online,14,3,4,13,1,16,0,11,0,Lobby 2,Quarterfinals,,,,
14.0,TCS,13,12,5,17,3,13,2,12,0,Lobby 2,Quarterfinals,,,,
15.0,LosÁlamosGaming,7,7,4,20,0,20,0,20,0,Lobby 2,Quarterfinals,,,,
16.0,Ainz oal gown,7,10,1,9,0,14,0,15,0,Lobby 2,Quarterfinals,,,,
17.0,Platinas Team,7,18,0,5,0,17,0,6,0,Lobby 2,Quarterfinals,,,,
18.0,ICEBERGS,4,6,0,16,0,15,0,20,0,Lobby 2,Quarterfinals,,,,
19.0,Los perro waton,1,16,0,15,0,18,0,20,0,Lobby 2,Quarterfinals,,,,
20.0,Tarapaca Gaming,0,20,0,20,0,20,0,20,0,Lobby 2,Quarterfinals,,,,
1.0,Slav Animals,59,17,0,1,8,2,9,1,9,Lobby 3,Quarterfinals,,,,
2.0,Duty calls,51,3,13,8,9,10,3,3,8,Lobby 3,Quarterfinals,,,,
3.0,ALFA WARRIORS,47,1,18,15,0,7,4,7,6,Lobby 3,Quarterfinals,,,,
4.0,MVP,46,2,10,6,7,6,5,5,5,Lobby 3,Quarterfinals,,,,
5.0,UltiMaTuM,38,5,4,3,7,3,8,14,0,Lobby 3,Quarterfinals,,,,
6.0,NO MERCY,30,8,3,2,7,12,6,13,1,Lobby 3,Quarterfinals,,,,
7.0,AGCL,26,19,1,10,0,1,8,9,1,Lobby 3,Quarterfinals,,,,
8.0,MonsTer Team,22,6,1,14,2,16,0,2,6,Lobby 3,Quarterfinals,,,,
9.0,OF,21,11,1,9,2,8,2,4,6,Lobby 3,Quarterfinals,,,,
10.0,Blagueur,20,12,0,11,3,9,2,6,8,Lobby 3,Quarterfinals,,,,
11.0,Lovely Venom,16,10,2,4,1,5,2,16,0,Lobby 3,Quarterfinals,,,,
12.0,Mystical,12,9,0,12,0,4,1,10,1,Lobby 3,Quarterfinals,,,,
13.0,Chimera,10,15,2,13,6,18,0,18,0,Lobby 3,Quarterfinals,,,,
14.0,NÃO sei,10,7,0,7,0,13,0,8,1,Lobby 3,Quarterfinals,,,,
15.0,CRUSHERS TEAM,8,4,1,17,0,11,1,19,0,Lobby 3,Quarterfinals,,,,
16.0,Voy a Hacer,7,13,0,5,1,19,0,15,0,Lobby 3,Quarterfinals,,,,
17.0,Solo Push,5,16,0,19,0,15,3,11,0,Lobby 3,Quarterfinals,,,,
18.0,Tharsis,3,18,0,16,0,14,0,12,1,Lobby 3,Quarterfinals,,,,
19.0,Squad Sombra,1,14,0,18,0,17,0,17,0,Lobby 3,Quarterfinals,,,,
20.0,ItzFiv5,0,20,0,20,0,20,0,20,0,Lobby 3,Quarterfinals,,,,
1.0,TK,69,8,4,6,2,1,21,1,13,Lobby 4,Quarterfinals,,,,
2.0,ZETTA,46,6,3,1,19,6,1,8,3,Lobby 4,Quarterfinals,,,,
3.0,KARMA K41,37,1,13,7,0,15,0,6,5,Lobby 4,Quarterfinals,,,,
4.0,USB,36,13,5,3,7,16,2,4,9,Lobby 4,Quarterfinals,,,,
5.0,Team wascka,35,5,10,4,4,10,5,10,3,Lobby 4,Quarterfinals,,,,
6.0,sFx,34,14,1,2,4,2,7,11,2,Lobby 4,Quarterfinals,,,,
7.0,Natural Killer,31,4,1,16,3,3,2,2,4,Lobby 4,Quarterfinals,,,,
8.0,ROCKETZ TEAM,27,2,9,19,0,7,3,9,1,Lobby 4,Quarterfinals,,,,
9.0,PiscoSour,24,16,1,10,4,5,3,5,6,Lobby 4,Quarterfinals,,,,
10.0,Os MIAU,18,9,0,5,1,13,0,3,3,Lobby 4,Quarterfinals,,,,
11.0,Olympians,14,3,4,12,2,17,0,20,0,Lobby 4,Quarterfinals,,,,
12.0,Thirsty For Kill,12,12,0,9,0,4,3,12,0,Lobby 4,Quarterfinals,,,,
13.0,zTeletubbiesTeam,8,10,0,11,3,12,0,15,0,Lobby 4,Quarterfinals,,,,
14.0,SussyBaka,8,7,0,8,1,11,0,14,0,Lobby 4,Quarterfinals,,,,
15.0,Nagga 5,6,18,0,15,1,14,2,13,0,Lobby 4,Quarterfinals,,,,
16.0,SEM ORG,6,19,1,17,0,9,0,7,0,Lobby 4,Quarterfinals,,,,
17.0,PTX,5,15,1,18,0,8,1,16,0,Lobby 4,Quarterfinals,,,,
18.0,Dynanik Team 1,2,20,0,13,1,18,0,17,0,Lobby 4,Quarterfinals,,,,
19.0,1crack2crack,2,11,0,14,0,19,0,20,0,Lobby 4,Quarterfinals,,,,
20.0,Bicentenario,0,17,0,20,0,20,0,20,0,Lobby 4,Quarterfinals,,,,
1.0,AIM,74,1,16,6,8,2,6,10,6,Lobby 1,Semifinals,10.0,4.0,11.0,5.0
2.0,Love Egirls,64,3,8,15,0,1,10,17,0,Lobby 1,Semifinals,13.0,0.0,1.0,13.0
3.0,BRZ,54,6,3,19,3,12,4,12,6,Lobby 1,Semifinals,1.0,12.0,5.0,5.0
4.0,BTH,54,12,2,1,7,18,0,1,13,Lobby 1,Semifinals,6.0,0.0,14.0,3.0
5.0,SLU,51,4,4,5,1,4,7,4,6,Lobby 1,Semifinals,7.0,5.0,6.0,3.0
6.0,KZN,47,9,0,2,10,3,0,3,4,Lobby 1,Semifinals,5.0,2.0,8.0,0.0
7.0,LIONS,45,5,6,13,3,16,0,6,0,Lobby 1,Semifinals,2.0,7.0,3.0,5.0
8.0,BHT,37,10,6,4,2,9,8,13,1,Lobby 1,Semifinals,8.0,0.0,4.0,3.0
9.0,Team seven,36,8,1,11,0,8,6,9,0,Lobby 1,Semifinals,11.0,6.0,2.0,6.0
10.0,SST,33,18,1,16,2,20,0,2,4,Lobby 1,Semifinals,3.0,7.0,7.0,0.0
11.0,ElemenT,25,11,2,3,9,17,2,7,1,Lobby 1,Semifinals,18.0,0.0,17.0,0.0
12.0,GDb,24,13,1,12,0,5,7,16,1,Lobby 1,Semifinals,12.0,2.0,10.0,4.0
13.0,Fluxo Team,23,2,1,7,3,14,0,11,1,Lobby 1,Semifinals,9.0,0.0,13.0,1.0
14.0,As Misera,21,20,0,20,0,10,3,8,5,Lobby 1,Semifinals,4.0,2.0,9.0,0.0
15.0,Sobek,15,16,3,14,0,7,1,5,3,Lobby 1,Semifinals,16.0,0.0,19.0,0.0
16.0,Seven,14,17,1,9,3,13,2,20,0,Lobby 1,Semifinals,15.0,3.0,16.0,1.0
17.0,PRDX,14,14,4,10,1,15,0,14,0,Lobby 1,Semifinals,14.0,3.0,18.0,0.0
18.0,PATETEX,10,19,0,8,0,6,1,15,2,Lobby 1,Semifinals,19.0,0.0,15.0,0.0
19.0,SP,9,7,2,17,0,11,0,19,3,Lobby 1,Semifinals,20.0,0.0,20.0,0.0
20.0,Legión de monos,3,15,0,18,0,19,0,18,0,Lobby 1,Semifinals,17.0,0.0,12.0,1.0
1.0,TK,69,19,3,2,6,5,5,1,7,Lobby 2,Semifinals,2.0,11.0,11.0,2.0
2.0,MVP,68,5,11,3,6,6,5,4,3,Lobby 2,Semifinals,5.0,13.0,9.0,5.0
3.0,MonsTer Team,54,2,15,7,4,15,1,11,7,Lobby 2,Semifinals,6.0,2.0,6.0,5.0
4.0,Slav Animals,47,15,0,5,4,4,5,3,6,Lobby 2,Semifinals,7.0,0.0,3.0,5.0
5.0,OF,44,8,3,8,1,11,1,7,4,Lobby 2,Semifinals,4.0,7.0,1.0,3.0
6.0,USB,41,9,3,19,1,2,4,2,5,Lobby 2,Semifinals,13.0,0.0,5.0,3.0
7.0,Natural Killer,40,10,4,20,0,3,11,16,6,Lobby 2,Semifinals,18.0,0.0,4.0,5.0
8.0,Duty calls,39,6,5,11,3,1,9,10,1,Lobby 2,Semifinals,17.0,0.0,7.0,0.0
9.0,ZETTA,38,4,0,17,0,7,3,17,0,Lobby 2,Semifinals,1.0,8.0,8.0,5.0
10.0,ROCKETZ TEAM,37,11,1,1,11,8,2,15,0,Lobby 2,Semifinals,8.0,1.0,10.0,2.0
11.0,PiscoSour,36,1,8,4,4,9,4,14,0,Lobby 2,Semifinals,19.0,0.0,19.0,0.0
12.0,ALFA WARRIORS,34,3,3,16,0,12,2,13,0,Lobby 2,Semifinals,10.0,0.0,2.0,9.0
13.0,UltiMaTuM,24,7,0,6,8,13,0,5,1,Lobby 2,Semifinals,12.0,3.0,17.0,0.0
14.0,Blagueur,21,17,0,18,3,18,0,20,0,Lobby 2,Semifinals,3.0,9.0,12.0,1.0
15.0,KARMA K41,18,20,0,12,4,17,0,6,6,Lobby 2,Semifinals,11.0,0.0,16.0,3.0
16.0,AGCL,17,12,1,10,0,10,0,8,6,Lobby 2,Semifinals,16.0,0.0,13.0,2.0
17.0,NO MERCY,10,13,0,13,0,16,3,18,0,Lobby 2,Semifinals,9.0,2.0,15.0,0.0
18.0,sFx,9,16,0,14,3,19,0,12,1,Lobby 2,Semifinals,15.0,0.0,14.0,1.0
19.0,Os MIAU,9,14,0,15,0,14,3,9,0,Lobby 2,Semifinals,14.0,0.0,18.0,0.0
20.0,Team wascka,2,18,0,9,0,20,0,19,0,Lobby 2,Semifinals,20.0,0.0,20.0,0.0
1.0,MVP,69,12,1,4,10,5,0,3,12,Lobby 1,Finals,2.0,13.0,5.0,3.0
2.0,OF,65,7,4,1,12,1,8,10,0,Lobby 1,Finals,4.0,5.0,10.0,0.0
3.0,Slav Animals,54,11,1,3,4,4,3,2,8,Lobby 1,Finals,17.0,1.0,1.0,3.0
4.0,TK,52,8,12,2,4,10,1,13,4,Lobby 1,Finals,5.0,7.0,8.0,4.0
5.0,BRZ,51,3,6,15,2,2,8,9,1,Lobby 1,Finals,3.0,5.0,7.0,0.0
6.0,ZETTA,43,2,0,7,4,9,6,8,7,Lobby 1,Finals,6.0,0.0,4.0,2.0
7.0,USB,36,1,8,9,0,15,0,11,0,Lobby 1,Finals,8.0,1.0,6.0,6.0
8.0,MonsTer Team,34,6,0,18,0,12,5,6,3,Lobby 1,Finals,13.0,0.0,3.0,11.0
9.0,Natural Killer,34,15,0,16,1,3,2,15,1,Lobby 1,Finals,1.0,8.0,11.0,0.0
10.0,KZN,34,9,0,5,3,14,0,1,8,Lobby 1,Finals,7.0,0.0,15.0,0.0
11.0,Love Egirls,32,16,2,14,0,8,6,17,0,Lobby 1,Finals,11.0,3.0,2.0,8.0
12.0,BTH,26,4,3,10,4,13,0,7,0,Lobby 1,Finals,12.0,0.0,12.0,6.0
13.0,Duty calls,24,17,0,6,8,16,3,18,0,Lobby 1,Finals,14.0,3.0,9.0,4.0
14.0,AIM,23,20,0,8,5,7,5,14,2,Lobby 1,Finals,10.0,1.0,13.0,1.0
15.0,Team seven,14,14,1,11,0,18,0,5,3,Lobby 1,Finals,9.0,1.0,14.0,0.0
16.0,SLU,13,5,6,13,0,11,1,16,0,Lobby 1,Finals,20.0,0.0,20.0,0.0
17.0,BHT,13,10,1,17,0,6,2,4,0,Lobby 1,Finals,16.0,0.0,16.0,0.0
18.0,ROCKETZ TEAM,9,13,4,12,0,17,0,12,0,Lobby 1,Finals,15.0,1.0,17.0,0.0
19.0,LIONS,0,18,0,19,0,19,0,20,0,Lobby 1,Finals,20.0,0.0,20.0,0.0
20.0,SST,0,20,0,20,0,20,0,20,0,Lobby 1,Finals,20.0,0.0,20.0,0.0
