Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,StrawberryJam,54,6,2,7,1,3,6,1,20
2.0,PWLS,43,3,1,1,8,7,9,7,0
3.0,EVO BERZ,37,1,11,10,4,4,1,8,0
4.0,OGL,36,5,3,8,2,1,8,4,0
5.0,Team Vicity,24,7,3,3,0,2,0,10,0
6.0,South Cartel,23,2,4,4,0,11,1,9,1
7.0,Freedom,20,8,1,2,5,10,0,11,0
8.0,Triple Cobra,20,4,2,11,0,6,0,2,0
9.0,AUxFF,19,9,1,5,0,5,4,6,1
10.0,EVOLUTION BLACK,18,10,0,9,1,8,0,3,4
11.0,Y105,17,11,0,6,4,9,1,5,2
