Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,Estrell,53,8,6,2,11,9,0,1,11
2.0,Sigma Gamers,52,1,10,5,5,1,7,10,0
3.0,ANgun,41,9,0,1,11,7,6,8,5
4.0,AU Skyrise,32,5,3,6,0,2,5,7,5
5.0,BOG,28,2,5,10,0,3,4,11,0
6.0,Exusiai,26,3,2,7,3,5,3,5,0
7.0,HAM,25,4,4,9,0,6,0,3,4
8.0,BTCxWGG,23,11,0,3,2,8,3,4,3
9.0,Speed,18,10,0,4,0,10,0,2,0
10.0,KINDOG,13,6,0,8,0,4,1,9,0
11.0,WINGS,8,7,0,11,0,11,0,6,0
