Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,DNZ,77,1,8,1,16,9,0,1,15
2.0,RL.Genesis,49,10,0,3,0,1,16,2,3
3.0,IFPD,37,4,8,6,0,3,7,5,3
4.0,Suspicious Fools,35,2,7,7,0,2,2,8,3
5.0,PG,32,3,2,2,6,8,4,10,0
6.0,R.Harmony,22,11,0,5,3,7,0,3,4
7.0,Masters Please,18,9,2,10,3,5,0,4,0
8.0,67 Richter,14,6,0,8,1,4,1,9,0
9.0,off boys,12,7,0,9,0,11,0,7,3
10.0,Kardinals,12,5,2,11,0,10,0,6,0
11.0,Teriyaki Boyz,11,8,0,4,0,6,0,11,0
