Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,NT,41,2,6,1,8,8,3,12,0
2.0,DON,40,13,0,6,5,3,2,1,10
3.0,O2,39,11,5,9,6,4,8,2,3
4.0,ORC,36,3,1,5,1,2,8,10,4
5.0,JDT,35,4,3,13,0,1,8,6,3
6.0,FAFAFA,34,5,6,2,4,9,4,5,1
7.0,KZG,27,1,8,10,1,12,1,11,1
8.0,HITBOX,26,12,0,11,5,6,0,3,9
9.0,ICHC,23,8,3,7,3,5,4,8,2
10.0,EGJP,17,7,0,4,2,13,0,4,1
11.0,IGG,16,6,2,8,1,10,0,7,3
12.0,TMB,12,10,0,3,0,11,0,9,0
13.0,Zenith,11,9,2,12,0,7,1,13,1
