Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,NES,42,9,3,2,10,6,7,7,5
2.0,ETOLS,42,1,5,5,6,12,0,5,10
3.0,BMY,40,2,5,3,6,9,0,3,4
4.0,NAT,35,12,0,1,7,3,5,10,1
5.0,DCS,31,10,3,8,2,2,8,8,3
6.0,TU,31,3,0,10,0,5,1,1,5
7.0,GEMI,27,7,6,13,0,7,2,2,3
8.0,SYTH,25,8,2,12,0,1,7,13,0
9.0,HGC,20,5,6,4,3,11,0,12,0
10.0,OC,19,4,2,6,3,10,1,9,1
11.0,Oasis,17,6,3,9,0,4,0,6,1
12.0,Trinity,13,11,0,7,0,8,0,4,2
13.0,CH,5,13,0,11,0,13,0,11,1
