Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,KWZ,52,11,0,2,11,2,15,9,5
2.0,N2H,41,8,0,8,3,1,9,3,6
3.0,NVS,35,2,3,3,3,9,3,5,4
4.0,AXIZ,35,6,5,4,2,7,1,1,4
5.0,HGC,33,7,0,1,6,4,1,6,3
6.0,TXG,30,1,11,9,3,11,0,12,0
7.0,ETOLS,29,5,3,11,0,5,2,2,6
8.0,N1A,23,9,5,6,2,10,3,7,3
9.0,GEKI,19,3,2,10,0,3,0,13,0
10.0,RGS,17,4,2,5,2,8,1,11,0
11.0,CRW,16,13,0,7,6,13,0,8,3
12.0,VEX,15,10,4,12,0,6,3,10,0
13.0,ScL,10,12,0,13,0,12,0,4,2
