Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,HITBOX,51,4,2,2,6,7,1,1,13
2.0,DON,36,9,0,1,7,11,0,3,7
3.0,EGJP,33,3,1,5,1,1,7,12,0
4.0,Zenith,31,12,0,3,7,4,6,6,2
5.0,ICHC,30,1,10,11,0,12,0,7,3
6.0,SYTH,30,7,3,7,3,2,7,8,0
7.0,AGND,27,2,4,9,2,5,0,4,1
8.0,NAT,23,6,4,8,4,8,3,5,1
9.0,LLGS,23,10,1,4,0,10,0,2,4
10.0,ALT,22,5,5,10,2,9,3,9,2
11.0,OC,17,11,0,6,2,3,3,11,0
12.0,VS,14,8,3,12,0,6,3,10,0
