Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby,Round,P.4,K.4,P.5,K.5
1.0,ONE HP,68,3,3,3,1,4,1,1,11,Lobby 1,Semifinals,8.0,4.0,2.0,6.0
2.0,ATK,59,1,11,16,0,7,7,13,1,Lobby 1,Semifinals,14.0,0.0,1.0,11.0
3.0,PRSTS,53,12,6,10,8,16,3,12,1,Lobby 1,Semifinals,1.0,11.0,10.0,6.0
4.0,SLAP,49,11,4,2,9,19,0,7,4,Lobby 1,Semifinals,4.0,8.0,12.0,5.0
5.0,TRJ,49,9,6,5,7,2,10,17,0,Lobby 1,Semifinals,20.0,0.0,5.0,7.0
6.0,21cm,43,16,5,15,3,1,17,11,0,Lobby 1,Semifinals,9.0,1.0,15.0,0.0
7.0,SSD,40,5,1,12,2,11,6,3,7,Lobby 1,Semifinals,12.0,5.0,13.0,4.0
8.0,4 3 Gang,40,15,3,7,3,6,6,9,3,Lobby 1,Semifinals,2.0,7.0,16.0,0.0
9.0,3turrets1brain,40,10,0,6,3,3,0,4,9,Lobby 1,Semifinals,5.0,4.0,9.0,1.0
10.0,SJP2,32,6,9,18,0,17,0,10,4,Lobby 1,Semifinals,15.0,0.0,3.0,6.0
11.0,7Hologram,28,8,0,4,4,5,2,16,2,Lobby 1,Semifinals,17.0,0.0,4.0,4.0
12.0,CHI,28,13,0,1,9,15,0,20,1,Lobby 1,Semifinals,16.0,0.0,8.0,2.0
13.0,NIBL,28,4,3,14,0,18,0,18,0,Lobby 1,Semifinals,3.0,9.0,7.0,0.0
14.0,HKE,25,2,8,20,0,10,4,14,0,Lobby 1,Semifinals,18.0,0.0,14.0,0.0
15.0,Dababy,22,7,1,9,4,20,0,6,2,Lobby 1,Semifinals,7.0,4.0,20.0,0.0
16.0,HNY,19,17,0,13,1,14,0,15,4,Lobby 1,Semifinals,13.0,0.0,6.0,7.0
17.0,plei,19,18,0,17,0,9,0,2,3,Lobby 1,Semifinals,6.0,2.0,18.0,0.0
18.0,POLSKA,14,20,0,11,3,13,0,5,4,Lobby 1,Semifinals,11.0,0.0,19.0,0.0
19.0,4ypiki,13,14,0,8,3,8,0,8,2,Lobby 1,Semifinals,19.0,0.0,11.0,0.0
20.0,HEXA,7,19,0,19,0,12,1,19,0,Lobby 1,Semifinals,10.0,3.0,17.0,0.0
1.0,BCG,69,11,3,3,8,2,7,11,3,Lobby 2,Semifinals,8.0,5.0,1.0,11.0
2.0,3FR,57,1,14,18,0,8,4,2,10,Lobby 2,Semifinals,6.0,1.0,15.0,1.0
3.0,NoHalo,52,10,4,1,13,7,11,12,2,Lobby 2,Semifinals,12.0,1.0,8.0,0.0
4.0,CRAZYx3,52,15,1,2,8,5,4,4,2,Lobby 2,Semifinals,3.0,11.0,18.0,0.0
5.0,Zeta,47,6,4,5,2,1,11,3,1,Lobby 2,Semifinals,16.0,3.0,19.0,0.0
6.0,TREX,45,9,2,8,1,17,1,5,2,Lobby 2,Semifinals,1.0,9.0,3.0,3.0
7.0,1872,44,13,4,7,11,9,2,13,3,Lobby 2,Semifinals,9.0,10.0,12.0,4.0
8.0,SPPI,36,2,1,4,3,4,4,20,0,Lobby 2,Semifinals,7.0,3.0,9.0,1.0
9.0,WLS,34,12,2,13,3,14,3,7,11,Lobby 2,Semifinals,20.0,0.0,11.0,8.0
10.0,SCTA,34,18,0,12,1,3,7,16,0,Lobby 2,Semifinals,2.0,5.0,7.0,1.0
11.0,GOD,33,17,3,15,0,19,0,6,10,Lobby 2,Semifinals,4.0,8.0,10.0,1.0
12.0,Steamroller,33,16,1,6,2,6,6,19,0,Lobby 2,Semifinals,18.0,0.0,2.0,9.0
13.0,Spacegliders,33,8,0,10,4,13,0,1,8,Lobby 2,Semifinals,5.0,0.0,17.0,0.0
14.0,Yes,27,3,2,19,0,10,0,18,0,Lobby 2,Semifinals,11.0,0.0,6.0,12.0
15.0,Moanerz EU,21,7,7,14,0,16,0,9,2,Lobby 2,Semifinals,17.0,0.0,13.0,5.0
16.0,Kissyourhomies,18,4,2,9,2,12,1,10,0,Lobby 2,Semifinals,14.0,0.0,16.0,2.0
17.0,6bnt,17,14,1,17,0,15,0,8,3,Lobby 2,Semifinals,10.0,2.0,4.0,0.0
18.0,UTFT,15,5,7,20,0,11,0,14,0,Lobby 2,Semifinals,15.0,0.0,14.0,0.0
19.0,weeboys,8,20,0,11,0,18,0,17,0,Lobby 2,Semifinals,19.0,1.0,5.0,2.0
20.0,GetAimAssisted,5,19,0,16,2,20,0,15,1,Lobby 2,Semifinals,13.0,0.0,20.0,0.0
1.0,TREX,81,1,9,1,11,14,1,3,7,Lobby 1,Finals,5.0,7.0,3.0,3.0
2.0,SSD,74,2,6,17,1,1,12,1,6,Lobby 1,Finals,6.0,8.0,14.0,4.0
3.0,WLS,66,5,7,19,0,3,7,4,3,Lobby 1,Finals,3.0,8.0,4.0,13.0
4.0,1872,59,6,11,3,6,17,2,9,3,Lobby 1,Finals,11.0,3.0,2.0,12.0
5.0,SPPI,48,7,1,2,4,7,0,2,3,Lobby 1,Finals,4.0,4.0,7.0,4.0
6.0,3FR,39,9,3,6,8,13,8,13,2,Lobby 1,Finals,7.0,0.0,5.0,4.0
7.0,TRJ,34,13,0,14,2,15,0,6,7,Lobby 1,Finals,2.0,9.0,11.0,0.0
8.0,SJP2,33,8,3,12,3,11,5,5,10,Lobby 1,Finals,10.0,0.0,13.0,1.0
9.0,NoHalo,33,15,0,11,0,4,3,16,2,Lobby 1,Finals,1.0,7.0,10.0,0.0
10.0,4 3 Gang,32,3,5,5,2,5,5,12,1,Lobby 1,Finals,17.0,0.0,15.0,2.0
11.0,BCG,29,12,5,10,1,2,8,19,0,Lobby 1,Finals,12.0,0.0,8.0,0.0
12.0,ONE HP,27,4,4,7,5,19,0,15,1,Lobby 1,Finals,9.0,6.0,19.0,0.0
13.0,SCTA,25,11,0,9,5,20,0,14,1,Lobby 1,Finals,16.0,0.0,1.0,3.0
14.0,SLAP,16,17,1,13,3,16,0,8,1,Lobby 1,Finals,19.0,0.0,9.0,6.0
15.0,PRSTS,15,14,2,16,0,18,1,10,1,Lobby 1,Finals,15.0,2.0,12.0,4.0
16.0,ATK,14,19,1,8,1,8,0,7,5,Lobby 1,Finals,20.0,0.0,20.0,0.0
17.0,21cm,13,20,0,4,2,9,3,11,0,Lobby 1,Finals,18.0,0.0,18.0,0.0
18.0,Zeta,10,18,0,20,0,6,3,18,0,Lobby 1,Finals,14.0,0.0,6.0,0.0
19.0,CRAZYx3,7,16,0,15,0,12,1,17,1,Lobby 1,Finals,13.0,2.0,16.0,0.0
20.0,3turrets1brain,6,10,0,18,0,10,0,20,0,Lobby 1,Finals,8.0,0.0,17.0,0.0
