Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,GS,71,4,10,3,10,3,6,1,14
2.0,DSG,46,5,5,5,0,1,8,4,8
3.0,Multicultural,41,11,0,1,9,2,6,10,2
4.0,Easy AF!,31,2,2,8,3,7,6,5,2
5.0,South Cartel,31,1,8,9,0,4,2,8,0
6.0,PG,26,12,3,2,5,6,3,9,0
7.0,END,25,6,4,7,0,8,1,3,5
8.0,The Desi Boys,17,9,0,11,0,9,0,2,3
9.0,Keep it 100,16,3,0,6,2,11,0,6,0
10.0,Nostalgic,13,13,0,4,5,12,0,11,0
11.0,InfernoDSC,12,8,0,13,0,5,4,12,0
12.0,clanGH0ST,11,10,0,10,0,10,0,7,2
13.0,DDYM,7,7,1,12,0,13,0,13,0
