Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,DNZ,69,4,6,9,6,2,13,1,16
2.0,AMG TW,53,9,3,1,17,3,5,7,4
3.0,WHIZ,44,1,17,11,0,11,2,2,2
4.0,EVO BERZ,43,8,1,2,10,1,7,10,0
5.0,Yang baca jelek,36,5,6,4,1,4,5,6,7
6.0,SLK,26,2,0,3,0,9,1,5,3
7.0,Team Psycho,15,6,0,6,1,5,3,13,0
8.0,Vaczer Esport,15,3,3,13,0,13,1,8,0
9.0,Triple Threat OG,15,12,0,5,0,10,0,3,1
10.0,Happy To Be Here,11,13,0,10,1,8,0,4,0
11.0,Triple Cobra,10,7,0,7,0,7,0,12,0
12.0,WINGS,8,10,0,12,0,12,0,11,3
13.0,GaleottoD4C,8,11,0,8,0,6,0,9,0
