Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,MDY,72,1,21,3,11,6,11,6,4
2.0,SNG,53,12,0,1,11,3,3,4,14
3.0,NMLS,36,5,4,2,3,10,0,2,5
4.0,RebellioN,35,7,0,4,3,7,3,1,6
5.0,BOG,30,2,2,6,3,9,0,3,4
6.0,Antiaa,29,4,1,5,0,1,6,11,0
7.0,AU REVENGE,27,9,0,8,1,2,9,12,3
8.0,EVOS,22,3,0,12,3,5,3,7,1
9.0,NRD,13,6,0,10,0,4,1,9,0
10.0,GOD OF DREAM,11,11,3,11,1,13,0,5,0
11.0,JmiiiiFazyWeebi,9,8,3,13,0,12,0,8,0
12.0,Team Lockdown,8,13,0,7,0,8,0,10,0
13.0,Lags Fault,6,10,0,9,0,11,0,13,0
