,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 October 9, 2021 - 12:00 BSTWorld's Edge 60fpsgaming PKS NoWayFzB","Round 1 Round 1 October 9, 2021 - 12:00 BSTWorld's Edge 60fpsgaming PKS NoWayFzB","Round 2 Round 2 October 9, 2021 - 12:35 BSTWorld's Edge 60fpsgaming PKS TRIHARD","Round 2 Round 2 October 9, 2021 - 12:35 BSTWorld's Edge 60fpsgaming PKS TRIHARD","Round 3 Round 3 October 9, 2021 - 13:10 BSTWorld's Edge Top Dogs Cr4zyyy 60fpsgaming","Round 3 Round 3 October 9, 2021 - 13:10 BSTWorld's Edge Top Dogs Cr4zyyy 60fpsgaming","Round 4 Round 4 October 9, 2021 - 13:45 BSTWorld's Edge NoWayFzB Rats Top Dogs","Round 4 Round 4 October 9, 2021 - 13:45 BSTWorld's Edge NoWayFzB Rats Top Dogs"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K
0,1.0,TD,58,4,9,7,3,1,13,3,6
1,2.0,60fps,48,1,3,1,10,3,3,13,0
2,3.0,NoWayFzB,43,3,2,4,0,7,3,1,11
3,4.0,PKS,38,2,13,2,1,8,2,10,0
4,5.0,Cr4zyyy,35,8,2,5,6,2,7,8,3
5,6.0,RAT,35,11,0,6,3,5,3,2,12
6,7.0,TRIHARD,21,12,0,3,6,11,0,5,2
7,8.0,thicc men,16,10,1,12,3,12,2,7,3
8,9.0,JIGSAW,14,7,0,11,0,4,0,4,0
9,10.0,DSI,11,5,4,13,0,13,0,11,0
10,11.0,SHT,11,9,0,8,2,9,0,6,0
11,12.0,Elusive Devils,11,6,0,10,0,6,1,9,0
12,13.0,Diablos,7,13,0,9,1,10,0,12,0
