,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 October 9, 2021 - 12:00 BSTWorld's Edge 3 Jabronies Ethernal Boydem","Round 1 Round 1 October 9, 2021 - 12:00 BSTWorld's Edge 3 Jabronies Ethernal Boydem","Round 2 Round 2 October 9, 2021 - 12:35 BSTWorld's Edge 3 Jabronies Ethernal Morning Stars","Round 2 Round 2 October 9, 2021 - 12:35 BSTWorld's Edge 3 Jabronies Ethernal Morning Stars","Round 3 Round 3 October 9, 2021 - 13:10 BSTWorld's Edge Moanerz EU Ethernal 25 Esports","Round 3 Round 3 October 9, 2021 - 13:10 BSTWorld's Edge Moanerz EU Ethernal 25 Esports","Round 4 Round 4 October 9, 2021 - 13:45 BSTWorld's Edge Boydem Whiff Tang NonAIMERS","Round 4 Round 4 October 9, 2021 - 13:45 BSTWorld's Edge Boydem Whiff Tang NonAIMERS"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K
0,1.0,3 Jabronies,64,1,13,1,6,4,5,4,6
1,2.0,ETH,50,2,7,2,6,2,9,12,0
2,3.0,SMS,39,4,12,3,7,8,5,11,0
3,4.0,Moanerz EU,38,14,0,8,2,1,12,5,5
4,5.0,Boydem,38,3,0,5,6,9,2,1,5
5,6.0,NonAIMERS,22,5,0,4,1,5,0,3,1
6,7.0,Whiff Tang,21,11,0,13,2,12,0,2,7
7,8.0,Arise eSport 2,16,12,0,9,0,7,5,7,2
8,9.0,25,16,6,2,10,0,3,0,8,0
9,10.0,qoud vera Genus,14,7,4,11,4,13,0,13,0
10,11.0,Kurushimu,13,9,0,7,1,6,0,10,2
11,12.0,NoHalo,11,8,1,6,4,14,0,20,0
12,13.0,PHX,9,13,2,12,1,11,0,6,0
13,14.0,Japnise Men,7,10,0,14,0,10,0,9,0
