Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,USB,56,112,1414,112,88,92,0,45,33
2.0,PiscoSour,44,29,33,63,11,29,88,54,77
3.0,PTX,37,54,11,45,0,112,55,37,33
4.0,SEM ORG,35,63,11,29,55,37,77,73,0
5.0,Olympians,33,82,11,37,33,63,0,112,55
6.0,Natural Killer,32,45,55,54,77,54,33,63,11
7.0,zTeletubbiesTeam,27,37,0,73,0,73,0,29,55
8.0,SussyBaka,13,92,0,82,0,45,22,92,0
9.0,Bicentenario,10,73,0,102,11,82,0,102,0
10.0,Dynanik Team 1,8,102,0,92,0,102,0,82,0
11.0,Infinity Evo,0,200,0,200,0,200,0,200,0
