Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,ALFA WARRIORS,70,112,55,112,1111,29,55,29,77
2.0,MonsTer Team,64,29,77,37,55,112,1111,37,66
3.0,Duty calls,47,54,55,29,77,73,55,54,1010
4.0,Lovely Venom,31,37,33,111,0,54,0,112,44
5.0,OF,22,45,33,82,11,63,22,63,33
6.0,NO MERCY,21,82,33,45,44,92,0,45,0
7.0,NÃO sei,20,73,0,63,0,37,55,92,0
8.0,CRUSHERS TEAM,15,102,0,92,0,45,22,82,22
9.0,Squad Sombra,15,63,0,54,33,102,0,73,0
10.0,Tharsis,11,92,11,73,11,82,0,102,0
11.0,CHTM,5,111,0,102,0,111,0,111,0
