Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,MVP,69,112,1414,29,1313,73,55,29,44
2.0,Chimera,47,73,66,37,44,82,22,112,1111
3.0,UltiMaTuM,36,111,0,73,55,112,1414,111,0
4.0,Slav Animals,34,82,11,112,22,54,33,45,55
5.0,Blagueur,30,102,0,45,44,29,55,102,33
6.0,AGCL,25,29,55,102,0,63,0,63,33
7.0,Solo Push,24,63,0,92,0,37,11,37,44
8.0,Mystical,17,37,22,54,11,111,0,82,0
9.0,ItzFiv5,14,45,0,63,0,102,0,54,0
10.0,Voy a Hacer,12,54,0,111,0,45,0,92,0
11.0,Controller Boys,10,92,0,82,0,92,0,73,11
