Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,As Misera,0,0,0,0,0,0,0,0,0
2.0,BRATVA420Forever,0,0,0,0,0,0,0,0,0
3.0,DavillaCrew,0,0,0,0,0,0,0,0,0
4.0,LostSoulsDreamer,0,0,0,0,0,0,0,0,0
5.0,Morri Nem Vi,0,0,0,0,0,0,0,0,0
6.0,PoliShopu,0,0,0,0,0,0,0,0,0
7.0,PVP,0,0,0,0,0,0,0,0,0
8.0,Vingadores Team,0,0,0,0,0,0,0,0,0
9.0,BHT,0,0,0,0,0,0,0,0,0
10.0,AIM,0,0,0,0,0,0,0,0,0
