,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 September 25, 2021 - 12:00 BSTWorld's Edge SHEEEEEESH XDA BOOBA","Round 1 Round 1 September 25, 2021 - 12:00 BSTWorld's Edge SHEEEEEESH XDA BOOBA","Round 2 Round 2 September 25, 2021 - 12:35 BSTWorld's Edge BOOBA Nuclear Apes SHEEEEEESH","Round 2 Round 2 September 25, 2021 - 12:35 BSTWorld's Edge BOOBA Nuclear Apes SHEEEEEESH","Round 3 Round 3 September 25, 2021 - 13:10 BSTWorld's Edge Aspirateur Over The Top Sgv SHEEEEEESH","Round 3 Round 3 September 25, 2021 - 13:10 BSTWorld's Edge Aspirateur Over The Top Sgv SHEEEEEESH","Round 4 Round 4 September 25, 2021 - 13:45 BSTWorld's Edge Ethernal BOOBA Mat For Victory","Round 4 Round 4 September 25, 2021 - 13:45 BSTWorld's Edge Ethernal BOOBA Mat For Victory"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K
0,1.0,BOOBA,69,3,4,1,20,9,8,2,7
1,2.0,SHEESH,62,1,10,3,4,3,15,10,5
2,3.0,Aspirateur,49,4,6,4,4,1,10,12,6
3,4.0,XDA,39,2,7,10,6,14,3,6,8
4,5.0,ETH,38,6,6,12,1,12,2,1,12
5,6.0,Mat For Victory,25,5,0,6,3,10,1,3,5
6,7.0,Senbonzakura,21,13,4,11,0,6,5,5,3
7,8.0,CHOC,17,11,1,7,2,4,1,7,1
8,9.0,Nuclear Apes,17,14,0,2,3,15,0,13,2
9,10.0,Over The Top Sgv,17,10,0,14,0,2,3,9,0
10,11.0,Class 1A,15,16,0,5,6,17,1,8,2
11,12.0,Il malae,12,7,3,8,0,7,0,14,0
12,13.0,LowCostSquad,9,9,2,17,0,5,1,18,0
13,14.0,PS_Esport,8,15,2,18,0,13,3,11,0
14,15.0,Kiberkotleti,8,18,0,9,0,16,0,4,1
15,16.0,DidzGhiott,5,12,1,13,0,8,0,17,0
16,17.0,ENDSARZZ,4,8,0,15,0,11,0,16,0
17,18.0,ERZWODEZWO,1,17,0,16,0,18,0,15,0
