,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 November 21, 2021 - 12:00 PDTWorld's Edge Expensive Agents MDL Big FNA","Round 1 Round 1 November 21, 2021 - 12:00 PDTWorld's Edge Expensive Agents MDL Big FNA","Round 2 Round 2 November 21, 2021 - 12:35 PDTWorld's Edge Big3Protagonist DUMPERS Expensive Agents","Round 2 Round 2 November 21, 2021 - 12:35 PDTWorld's Edge Big3Protagonist DUMPERS Expensive Agents","Round 3 Round 3 November 21, 2021 - 13:10 PDTWorld's Edge Eclectiq MDL VHS","Round 3 Round 3 November 21, 2021 - 13:10 PDTWorld's Edge Eclectiq MDL VHS","Round 4 Round 4 November 21, 2021 - 13:45 PDTWorld's Edge Onyx Gaming Bunch of APES Pirate Nation","Round 4 Round 4 November 21, 2021 - 13:45 PDTWorld's Edge Onyx Gaming Bunch of APES Pirate Nation"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K
0,1.0,DUMPERS,60,4,7,2,11,5,16,8,6
1,2.0,Onyx,42,6,3,6,4,7,0,1,14
2,3.0,EXAgents,39,1,11,3,4,9,2,12,0
3,4.0,Big3Protagonist,32,20,0,1,11,15,3,13,4
4,5.0,EQ,32,9,3,10,2,1,11,17,0
5,6.0,MDL,30,2,3,11,0,2,8,20,0
6,7.0,LM,28,8,7,16,0,10,6,9,9
7,8.0,CAS,23,7,2,12,3,4,4,4,0
8,9.0,SDO,21,14,0,5,1,6,1,5,7
9,10.0,Big FNA,18,3,10,15,0,20,0,18,0
10,11.0,FNS,18,13,0,4,1,12,0,6,7
11,12.0,Pirate Nation,16,15,3,19,3,18,0,3,2
12,13.0,Bunch of APES,16,16,2,14,0,14,0,2,3
13,14.0,N U M,15,19,1,7,9,13,0,15,0
14,15.0,TPM,12,17,4,18,0,19,3,7,2
15,16.0,Wonderboys,10,11,2,9,2,8,1,19,0
16,17.0,Quasar,9,12,1,8,0,11,1,10,1
17,18.0,VHS,9,10,0,17,0,3,0,16,0
18,19.0,Phantom Troupe,5,5,0,20,0,16,0,11,0
19,20.0,N U M,3,18,0,13,1,17,0,14,0
