,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 October 31, 2021 - 14:30 GMTWorld's Edge SSD Team Zeta Steamroller","Round 1 Round 1 October 31, 2021 - 14:30 GMTWorld's Edge SSD Team Zeta Steamroller","Round 2 Round 2 October 31, 2021 - 15:00 GMTWorld's Edge Game of Drones LastOneStanding nxblesse","Round 2 Round 2 October 31, 2021 - 15:00 GMTWorld's Edge Game of Drones LastOneStanding nxblesse","Round 3 Round 3 October 31, 2021 - 15:30 GMTWorld's Edge Trojan Game of Drones SeComportaYa","Round 3 Round 3 October 31, 2021 - 15:30 GMTWorld's Edge Trojan Game of Drones SeComportaYa","Round 4 Round 4 October 31, 2021 - 16:00 GMTWorld's Edge Game of Drones Trojan SSD","Round 4 Round 4 October 31, 2021 - 16:00 GMTWorld's Edge Game of Drones Trojan SSD","Round 5 Round 5 October 31, 2021 - 16:30 GMTWorld's Edge Trojan Team Zeta Game of Drones","Round 5 Round 5 October 31, 2021 - 16:30 GMTWorld's Edge Trojan Team Zeta Game of Drones","Round 6 Round 6 October 31, 2021 - 17:00 GMTWorld's Edge Game of Drones backseat Trojan","Round 6 Round 6 October 31, 2021 - 17:00 GMTWorld's Edge Game of Drones backseat Trojan"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K,P,K,P,K
0,1.0,GOD,109,6,5,1,9,2,12,1,8,3,6,1,14
1,2.0,TRJ,82,20,1,14,4,1,11,2,8,1,10,3,7
2,3.0,SSD,58,1,9,10,3,7,2,3,12,12,3,6,1
3,4.0,NXB,51,7,6,3,10,6,8,8,3,16,0,10,7
4,5.0,Zeta,38,2,6,18,1,19,0,4,3,2,4,19,1
5,6.0,backseat,35,17,3,6,6,16,2,10,0,14,0,2,9
6,7.0,SYND,32,8,2,5,3,20,0,13,3,4,7,9,3
7,8.0,60fps,30,5,2,12,5,4,0,5,7,19,0,8,0
8,9.0,NIBL,29,10,3,16,5,9,0,18,4,10,5,7,3
9,10.0,LOS,28,18,0,2,3,5,3,14,0,5,2,12,1
10,11.0,WLS,27,15,4,4,4,8,1,17,0,9,5,17,3
11,12.0,SCTA,27,9,0,20,0,3,11,19,0,17,0,4,2
12,13.0,BFG,23,11,6,9,1,17,1,11,4,8,1,14,3
13,14.0,Steamroller,23,3,1,13,0,10,3,15,0,6,4,13,0
14,15.0,ALKaIIIbI,18,4,3,19,0,12,0,7,4,11,1,18,0
15,16.0,Yes,18,12,0,7,3,15,0,6,1,13,0,5,1
16,17.0,2.5WL,14,13,0,15,2,18,2,12,1,15,3,11,1
17,18.0,3FR,13,14,0,17,0,11,0,9,2,7,3,16,1
18,19.0,ILL,9,16,6,11,1,14,0,20,0,20,0,20,0
19,20.0,Kryptic,5,19,0,8,0,13,1,16,0,18,0,15,0
