,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 September 25, 2021 - 12:00 PDTWorld's Edge Buff Pathfinder Sea Of Thieves Pointsix","Round 1 Round 1 September 25, 2021 - 12:00 PDTWorld's Edge Buff Pathfinder Sea Of Thieves Pointsix","Round 2 Round 2 September 25, 2021 - 12:35 PDTWorld's Edge Buff Pathfinder SLS OutofPocketGamer","Round 2 Round 2 September 25, 2021 - 12:35 PDTWorld's Edge Buff Pathfinder SLS OutofPocketGamer","Round 3 Round 3 September 25, 2021 - 13:10 PDTWorld's Edge SLS Sea Of Thieves Buff Pathfinder","Round 3 Round 3 September 25, 2021 - 13:10 PDTWorld's Edge SLS Sea Of Thieves Buff Pathfinder","Round 4 Round 4 September 25, 2021 - 13:45 PDTWorld's Edge SLS OutofPocketGamer Pointsix","Round 4 Round 4 September 25, 2021 - 13:45 PDTWorld's Edge SLS OutofPocketGamer Pointsix"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K
0,1.0,BP,91,1,16,1,18,3,13,6,10
1,2.0,SLS,78,5,3,2,7,1,14,1,17
2,3.0,Sea Of Thieves,42,2,6,4,1,2,6,9,4
3,4.0,OutofPocketGamer,34,10,0,3,8,8,1,2,5
4,5.0,Were Just Better,24,7,9,5,3,14,0,8,2
5,6.0,CC,18,13,3,9,4,7,2,10,1
6,7.0,Coconut Island,18,9,1,11,0,5,7,7,0
7,8.0,Pointsix,15,3,0,10,0,15,0,4,0
8,9.0,Fenix eSports,12,8,0,6,1,4,0,13,0
9,10.0,Let Em Know,12,4,0,13,0,9,0,5,0
10,11.0,JEAGERS,8,6,0,7,0,13,0,14,0
11,12.0,Simpfor2Dgirls,6,11,0,15,0,6,0,15,0
12,13.0,capN esports,5,12,0,8,0,11,0,12,0
13,14.0,Deathbox Dealers,4,12,0,14,0,10,0,0,0
14,15.0,W-GANG,4,14,0,12,0,12,0,11,0
