,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 March 13, 2022 - 17:30 EDTWorld's Edge CCE UCX ZLB Redeem","Round 1 Round 1 March 13, 2022 - 17:30 EDTWorld's Edge CCE UCX ZLB Redeem","Round 2 Round 2 March 13, 2022 - 18:00 EDTWorld's Edge Redeem Exolved Esports CDE","Round 2 Round 2 March 13, 2022 - 18:00 EDTWorld's Edge Redeem Exolved Esports CDE","Round 3 Round 3 March 13, 2022 - 18:30 EDTWorld's Edge Neko Arc CDE Eclectiq","Round 3 Round 3 March 13, 2022 - 18:30 EDTWorld's Edge Neko Arc CDE Eclectiq","Round 4 Round 4 March 13, 2022 - 19:00 EDTStorm Point ZLB Abstinence Exolved Esports","Round 4 Round 4 March 13, 2022 - 19:00 EDTStorm Point ZLB Abstinence Exolved Esports","Round 5 Round 5 March 13, 2022 - 19:30 EDTStorm Point CCE UCX Abstinence BLVKHVND","Round 5 Round 5 March 13, 2022 - 19:30 EDTStorm Point CCE UCX Abstinence BLVKHVND","Round 6 Round 6 March 13, 2022 - 20:00 EDTStorm Point CDE BLVKHVND Leave No Trace","Round 6 Round 6 March 13, 2022 - 20:00 EDTStorm Point CDE BLVKHVND Leave No Trace"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K,P,K,P,K
0,1.0,RDM,57,3,10,1,8,14,3,16,0,13,9,13,5
1,2.0,CCE UCX,57,1,10,13,3,7,0,12,5,1,10,16,0
2,3.0,HVND,56,10,6,9,3,19,0,11,6,3,10,2,10
3,4.0,CDE,56,12,0,3,8,2,4,7,3,10,0,1,7
4,5.0,ZLB,51,2,7,7,6,18,1,1,10,20,0,6,0
5,6.0,EQ,50,11,2,4,8,3,13,18,0,4,7,10,0
6,7.0,ABST,47,7,4,19,1,15,0,2,9,2,5,7,3
7,8.0,EX,44,14,3,2,6,16,0,3,6,6,9,20,0
8,9.0,Shadow Point,38,5,5,5,0,4,1,13,2,5,3,4,4
9,10.0,MM,31,13,2,20,0,12,3,10,0,18,0,5,18
10,11.0,ill,30,8,3,6,2,8,7,5,5,16,0,14,1
11,12.0,LNT,29,4,2,12,1,17,1,4,3,8,0,3,2
12,13.0,Neko Arc,28,15,0,11,3,1,9,20,0,19,0,8,0
13,14.0,POSKITINO,20,16,0,10,2,9,4,14,0,11,3,9,3
14,15.0,ASUR,19,20,0,8,0,6,6,8,5,14,0,17,0
15,16.0,SKSQ,19,6,2,18,2,10,2,19,0,7,1,15,3
16,17.0,CONT,13,18,0,17,1,5,2,15,0,9,0,12,2
17,18.0,RLP,10,9,1,14,0,13,2,9,0,12,0,18,0
18,19.0,Diamond Hands,7,17,0,16,0,20,0,6,3,15,0,19,0
19,20.0,OYO,4,19,0,15,0,11,0,17,0,17,0,11,1
