Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby,Round,P.4,K.4,P.5,K.5
3.0,Streamer,32,1,6,2,3,8,0,0,0,Lobby 3,Quarterfinals,,,,
4.0,AGND,29,2,3,3,4,4,1,0,0,Lobby 3,Quarterfinals,,,,
5.0,VS,25,10,5,5,10,9,2,0,0,Lobby 3,Quarterfinals,,,,
6.0,N1A,24,3,5,7,3,5,2,0,0,Lobby 3,Quarterfinals,,,,
7.0,VMJ,14,4,2,9,0,6,2,0,0,Lobby 3,Quarterfinals,,,,
8.0,UNDOGS,14,8,1,11,0,3,3,0,0,Lobby 3,Quarterfinals,,,,
9.0,RDNS,12,11,0,4,3,7,0,0,0,Lobby 3,Quarterfinals,,,,
10.0,ScL,9,6,2,8,0,10,0,0,0,Lobby 3,Quarterfinals,,,,
11.0,VEX,7,5,0,12,1,11,0,0,0,Lobby 3,Quarterfinals,,,,
12.0,RAVENS,6,12,2,10,0,12,0,0,0,Lobby 3,Quarterfinals,,,,
13.0,2ND,6,9,0,6,0,13,0,0,0,Lobby 3,Quarterfinals,,,,
1.0,STY,77,1,27,8,1,13,3,1,19,Lobby 4,Quarterfinals,,,,
2.0,TU,36,6,3,1,10,6,2,7,0,Lobby 4,Quarterfinals,,,,
3.0,NES,35,12,0,4,9,1,7,11,0,Lobby 4,Quarterfinals,,,,
4.0,GEMI,34,11,0,3,8,7,6,3,2,Lobby 4,Quarterfinals,,,,
5.0,NVS,29,2,3,5,4,5,4,12,0,Lobby 4,Quarterfinals,,,,
6.0,Oasis,29,10,1,2,3,11,1,2,3,Lobby 4,Quarterfinals,,,,
7.0,RGS,23,8,0,6,0,2,4,5,1,Lobby 4,Quarterfinals,,,,
8.0,NT,22,5,1,14,0,4,3,4,3,Lobby 4,Quarterfinals,,,,
9.0,NAT,21,3,1,9,0,8,1,8,6,Lobby 4,Quarterfinals,,,,
10.0,LFTSF,20,4,4,10,3,10,3,13,0,Lobby 4,Quarterfinals,,,,
11.0,Zenith,14,14,0,11,0,3,2,9,1,Lobby 4,Quarterfinals,,,,
12.0,Trinity,12,7,0,13,0,12,0,6,4,Lobby 4,Quarterfinals,,,,
13.0,TVN,11,9,0,7,1,9,2,14,0,Lobby 4,Quarterfinals,,,,
14.0,BeastMode,5,13,0,12,0,14,0,10,0,Lobby 4,Quarterfinals,,,,
1.0,ETOLS,81,15,4,1,8,1,11,16,0,Lobby 1,Semifinals,11.0,7.0,1.0,13.0
2.0,HGC,52,3,4,15,1,2,7,3,15,Lobby 1,Semifinals,13.0,0.0,19.0,0.0
3.0,JDT,47,7,9,19,2,3,10,7,5,Lobby 1,Semifinals,18.0,0.0,3.0,1.0
4.0,N2H,42,11,5,9,5,20,0,9,8,Lobby 1,Semifinals,1.0,5.0,8.0,0.0
5.0,KZG,40,6,5,8,8,12,5,14,3,Lobby 1,Semifinals,15.0,3.0,14.0,7.0
6.0,SYTH,40,10,0,13,1,8,4,4,2,Lobby 1,Semifinals,12.0,3.0,2.0,10.0
7.0,NEMO,37,2,7,10,0,4,2,6,1,Lobby 1,Semifinals,10.0,0.0,4.0,1.0
8.0,FAFAFA,35,13,3,5,9,13,1,10,2,Lobby 1,Semifinals,14.0,3.0,9.0,6.0
9.0,ICHC,32,20,0,2,6,16,0,19,1,Lobby 1,Semifinals,7.0,6.0,5.0,3.0
10.0,ORC,32,12,0,14,0,6,4,2,1,Lobby 1,Semifinals,3.0,3.0,12.0,2.0
11.0,LLGS,28,4,0,12,2,11,2,5,3,Lobby 1,Semifinals,6.0,1.0,7.0,3.0
12.0,DON,27,5,6,18,0,7,2,8,3,Lobby 1,Semifinals,9.0,3.0,10.0,0.0
13.0,RAID,25,17,0,14,0,15,0,17,0,Lobby 1,Semifinals,2.0,14.0,20.0,0.0
14.0,OC,25,14,4,3,7,5,1,18,0,Lobby 1,Semifinals,19.0,0.0,13.0,0.0
15.0,YNI,25,18,0,16,0,10,3,1,6,Lobby 1,Semifinals,8.0,0.0,18.0,0.0
16.0,ALT,23,16,3,7,5,17,0,20,0,Lobby 1,Semifinals,5.0,2.0,11.0,5.0
17.0,IGG,23,1,8,20,0,18,0,13,0,Lobby 1,Semifinals,20.0,1.0,15.0,0.0
18.0,MIYAM,19,19,0,11,3,19,0,11,2,Lobby 1,Semifinals,4.0,5.0,16.0,2.0
19.0,AXIZ,17,9,0,17,0,14,4,15,2,Lobby 1,Semifinals,16.0,0.0,6.0,4.0
20.0,O2,13,8,0,4,1,9,1,12,1,Lobby 1,Semifinals,17.0,0.0,17.0,0.0
1.0,CRW,86,1,15,1,12,3,10,9,2,Lobby 2,Semifinals,13.0,4.0,7.0,6.0
2.0,LFTSF,69,15,2,18,0,1,12,2,6,Lobby 2,Semifinals,1.0,10.0,8.0,3.0
3.0,N1A,63,11,0,2,7,2,8,8,3,Lobby 2,Semifinals,10.0,6.0,2.0,7.0
4.0,TU,47,5,3,7,5,4,0,5,10,Lobby 2,Semifinals,2.0,3.0,12.0,0.0
5.0,Streamer,46,4,2,4,4,13,2,1,7,Lobby 2,Semifinals,8.0,5.0,11.0,0.0
6.0,STY,44,9,9,5,10,14,8,12,6,Lobby 2,Semifinals,20.0,0.0,17.0,3.0
7.0,NVS,36,7,3,8,4,6,0,4,0,Lobby 2,Semifinals,4.0,0.0,4.0,6.0
8.0,NT,35,13,3,14,0,19,0,13,0,Lobby 2,Semifinals,14.0,6.0,1.0,10.0
9.0,GEMI,35,6,4,10,1,5,4,7,0,Lobby 2,Semifinals,6.0,3.0,5.0,4.0
10.0,VEX,32,2,2,15,0,8,3,10,1,Lobby 2,Semifinals,19.0,0.0,3.0,5.0
11.0,VS,29,19,0,19,0,18,1,6,11,Lobby 2,Semifinals,3.0,4.0,14.0,2.0
12.0,RDNS,26,3,10,9,0,11,1,15,0,Lobby 2,Semifinals,9.0,0.0,9.0,0.0
13.0,DSG,24,16,2,13,2,17,3,14,3,Lobby 2,Semifinals,12.0,4.0,15.0,6.0
14.0,NES,23,18,0,12,0,12,0,3,7,Lobby 2,Semifinals,11.0,0.0,6.0,3.0
15.0,UNDOGS,22,14,0,3,4,15,0,11,0,Lobby 2,Semifinals,7.0,5.0,19.0,0.0
16.0,ScL,15,17,0,17,0,9,7,17,0,Lobby 2,Semifinals,17.0,0.0,10.0,4.0
17.0,RGS,12,12,0,20,0,7,1,19,0,Lobby 2,Semifinals,5.0,2.0,13.0,0.0
18.0,NAT,10,8,0,6,5,20,0,16,0,Lobby 2,Semifinals,18.0,0.0,18.0,0.0
19.0,AGND,7,10,0,16,2,16,1,20,0,Lobby 2,Semifinals,15.0,1.0,16.0,0.0
20.0,Oasis,7,20,0,11,2,10,1,18,1,Lobby 2,Semifinals,16.0,0.0,20.0,0.0
1.0,GEMI,68,4,5,2,13,5,6,11,2,Lobby 1,Finals,10.0,6.0,3.0,8.0
2.0,STY,67,13,2,10,9,10,7,1,13,Lobby 1,Finals,5.0,12.0,10.0,1.0
3.0,KZG,66,12,2,12,2,1,13,10,6,Lobby 1,Finals,1.0,15.0,19.0,0.0
4.0,N1A,65,3,8,4,3,4,8,8,8,Lobby 1,Finals,19.0,3.0,4.0,11.0
5.0,N2H,55,7,3,1,6,6,4,15,3,Lobby 1,Finals,2.0,4.0,9.0,5.0
6.0,JDT,43,2,4,8,3,8,1,5,7,Lobby 1,Finals,3.0,3.0,11.0,0.0
7.0,LFTSF,40,1,13,17,4,9,1,16,0,Lobby 1,Finals,8.0,1.0,6.0,2.0
8.0,TU,39,19,0,3,0,3,5,2,4,Lobby 1,Finals,7.0,0.0,8.0,2.0
9.0,SYTH,28,16,0,20,0,17,1,17,0,Lobby 1,Finals,4.0,4.0,1.0,6.0
10.0,CRW,24,10,0,19,0,14,0,9,1,Lobby 1,Finals,14.0,0.0,2.0,8.0
11.0,NT,23,11,3,16,0,7,4,19,0,Lobby 1,Finals,9.0,3.0,5.0,3.0
12.0,VEX,22,18,0,13,0,2,3,4,4,Lobby 1,Finals,18.0,0.0,17.0,0.0
13.0,ICHC,20,8,6,6,3,20,0,12,1,Lobby 1,Finals,13.0,0.0,18.0,3.0
14.0,Streamer,20,14,2,11,0,12,3,6,3,Lobby 1,Finals,16.0,0.0,15.0,5.0
15.0,NEMO,20,5,0,18,0,16,0,3,2,Lobby 1,Finals,6.0,0.0,7.0,1.0
16.0,HGC,18,6,5,9,1,11,1,18,0,Lobby 1,Finals,15.0,3.0,13.0,0.0
17.0,ORC,14,9,1,15,0,13,1,7,2,Lobby 1,Finals,11.0,2.0,16.0,0.0
18.0,ETOLS,14,15,0,5,5,15,0,13,0,Lobby 1,Finals,12.0,0.0,12.0,0.0
19.0,NVS,8,17,0,7,3,18,0,14,0,Lobby 1,Finals,17.0,0.0,14.0,0.0
20.0,FAFAFA,6,20,0,14,5,19,0,20,0,Lobby 1,Finals,20.0,0.0,20.0,0.0
