Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby,Round,P.4,K.4,P.5,K.5
17.0,VHS,10,13,0,12,0,20,0,6,4,Lobby 1,Semifinals,11.0,0.0,19.0,0.0
18.0,VOID,10,18,2,20,0,3,1,19,0,Lobby 1,Semifinals,20.0,0.0,20.0,0.0
19.0,ZERO,5,20,0,9,0,16,0,18,0,Lobby 1,Semifinals,17.0,0.0,8.0,1.0
20.0,OYO,4,16,0,19,0,11,3,20,0,Lobby 1,Semifinals,19.0,0.0,16.0,0.0
1.0,WING,69,8,8,3,15,1,11,20,2,Lobby 2,Semifinals,5.0,6.0,10.0,0.0
2.0,ChadP,57,6,2,18,0,2,7,13,0,Lobby 2,Semifinals,1.0,9.0,2.0,5.0
3.0,TPM,54,20,0,2,9,20,0,4,9,Lobby 2,Semifinals,8.0,1.0,1.0,7.0
4.0,ASUR,49,12,0,1,7,13,3,12,1,Lobby 2,Semifinals,2.0,3.0,4.0,6.0
5.0,SKSQ,46,11,3,4,2,6,6,6,0,Lobby 2,Semifinals,9.0,6.0,3.0,8.0
6.0,POSKITINO,46,18,0,6,5,4,2,2,8,Lobby 2,Semifinals,3.0,3.0,15.0,3.0
7.0,HVND,45,13,5,19,0,9,6,7,3,Lobby 2,Semifinals,4.0,11.0,9.0,7.0
8.0,UNDD,40,1,11,8,3,14,0,15,0,Lobby 2,Semifinals,13.0,1.0,7.0,5.0
9.0,AST,38,15,3,12,1,17,1,3,12,Lobby 2,Semifinals,10.0,0.0,5.0,6.0
10.0,EX,33,19,0,11,4,15,4,5,8,Lobby 2,Semifinals,6.0,6.0,13.0,1.0
11.0,HVNDS,33,2,7,13,0,8,7,10,1,Lobby 2,Semifinals,7.0,0.0,11.0,0.0
12.0,DSR,27,3,1,15,0,11,0,1,4,Lobby 2,Semifinals,16.0,0.0,14.0,0.0
13.0,Landry,23,5,6,7,1,7,2,11,0,Lobby 2,Semifinals,17.0,3.0,17.0,0.0
14.0,EXAgents,22,4,1,5,3,19,0,8,3,Lobby 2,Semifinals,15.0,3.0,16.0,0.0
15.0,AE,19,9,5,9,6,16,0,18,0,Lobby 2,Semifinals,12.0,3.0,20.0,0.0
16.0,Yin & Yang,16,10,2,17,0,12,0,14,3,Lobby 2,Semifinals,14.0,0.0,6.0,3.0
17.0,CONT,15,14,2,10,0,18,1,9,1,Lobby 2,Semifinals,19.0,0.0,12.0,5.0
18.0,Devil's Rejects,14,16,0,20,0,3,5,16,2,Lobby 2,Semifinals,20.0,0.0,18.0,0.0
19.0,ZLB,14,7,0,16,0,5,2,17,0,Lobby 2,Semifinals,11.0,2.0,8.0,0.0
20.0,UNDOGS,9,17,0,14,2,10,2,19,0,Lobby 2,Semifinals,18.0,0.0,19.0,2.0
1.0,WING,76,2,9,14,0,14,5,1,11,Lobby 1,Finals,4.0,4.0,1.0,7.0
2.0,TPM,66,6,7,4,14,3,7,6,4,Lobby 1,Finals,13.0,2.0,3.0,6.0
3.0,North,65,3,7,8,0,1,11,15,0,Lobby 1,Finals,1.0,10.0,10.0,1.0
4.0,SHEESH,57,18,2,16,0,4,4,5,13,Lobby 1,Finals,5.0,3.0,2.0,13.0
5.0,RDM,48,9,0,10,7,10,4,2,6,Lobby 1,Finals,2.0,7.0,18.0,0.0
6.0,FBOSS,43,4,2,1,5,15,0,9,3,Lobby 1,Finals,9.0,8.0,15.0,2.0
7.0,HVND,39,13,3,12,6,2,11,17,0,Lobby 1,Finals,8.0,5.0,13.0,0.0
8.0,ASUR,37,1,9,9,0,5,3,11,1,Lobby 1,Finals,7.0,2.0,19.0,0.0
9.0,HVNDS,36,15,0,2,14,17,0,4,1,Lobby 1,Finals,10.0,0.0,7.0,1.0
10.0,AST,34,16,1,13,0,16,4,3,4,Lobby 1,Finals,16.0,3.0,4.0,9.0
11.0,MM,26,17,0,6,2,6,0,16,3,Lobby 1,Finals,3.0,8.0,16.0,0.0
12.0,RL,26,7,4,3,0,7,3,13,2,Lobby 1,Finals,15.0,1.0,12.0,0.0
13.0,SKSQ,23,10,5,5,2,13,0,14,1,Lobby 1,Finals,18.0,0.0,9.0,5.0
14.0,iRL,20,5,4,7,4,18,0,18,3,Lobby 1,Finals,14.0,1.0,20.0,0.0
15.0,CDE,15,19,0,17,0,11,0,20,0,Lobby 1,Finals,6.0,2.0,8.0,7.0
16.0,UNDD,14,14,1,19,0,8,2,10,2,Lobby 1,Finals,12.0,0.0,6.0,0.0
17.0,ChadP,12,12,1,11,1,9,3,19,0,Lobby 1,Finals,19.0,0.0,11.0,2.0
18.0,BBB,10,11,2,18,0,12,1,8,1,Lobby 1,Finals,20.0,0.0,14.0,1.0
19.0,POSKITINO,10,8,0,15,0,20,0,12,0,Lobby 1,Finals,17.0,0.0,5.0,2.0
20.0,TRP,8,20,0,20,0,19,0,7,0,Lobby 1,Finals,11.0,2.0,17.0,2.0
