Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby,Round,P.4,K.4,P.5,K.5
12.0,Informal Squad,9,111,0,141,0,54,11,82,0,Lobby 3,Round_1,,,,
13.0,eSports Academy,7,141,0,102,0,141,0,141,22,Lobby 3,Round_1,,,,
14.0,B.Headed,5,102,0,111,0,131,0,131,0,Lobby 3,Round_1,,,,
15.0,Wingbow,3,200,0,121,0,151,0,151,0,Lobby 3,Round_1,,,,
16.0,Phantom Trigger,0,200,0,200,0,200,0,200,0,Lobby 3,Round_1,,,,
1.0,DREAM,76,112,1414,29,77,112,77,29,66,Lobby 4,Round_1,,,,
2.0,BOG,48,92,66,112,88,121,0,112,77,Lobby 4,Round_1,,,,
3.0,Job Seekers,41,45,44,63,66,54,88,54,77,Lobby 4,Round_1,,,,
4.0,OGL,37,102,11,37,22,37,66,37,55,Lobby 4,Round_1,,,,
5.0,Lowkey,26,54,33,102,33,45,55,111,33,Lobby 4,Round_1,,,,
6.0,Quentiam,25,82,44,82,33,160,22,45,77,Lobby 4,Round_1,,,,
7.0,X SPLITS,25,29,44,54,11,141,22,73,11,Lobby 4,Round_1,,,,
8.0,EVO.Supreme,20,160,0,92,33,29,66,160,0,Lobby 4,Round_1,,,,
9.0,SLA,19,37,33,151,0,73,0,63,22,Lobby 4,Round_1,,,,
10.0,Miss Click,15,141,33,45,44,151,0,151,0,Lobby 4,Round_1,,,,
11.0,AU Skyrise,14,121,0,73,44,111,0,82,33,Lobby 4,Round_1,,,,
12.0,HWG,12,151,0,121,11,131,66,131,11,Lobby 4,Round_1,,,,
13.0,LNW,12,73,22,111,0,82,11,102,11,Lobby 4,Round_1,,,,
14.0,FamBam Guild,9,63,0,131,0,102,0,92,11,Lobby 4,Round_1,,,,
15.0,Gremory,8,131,0,141,0,63,22,141,0,Lobby 4,Round_1,,,,
16.0,Freedom,6,111,11,160,0,92,0,121,11,Lobby 4,Round_1,,,,
1.0,MDY.W,125,4,4,1,12,1,9,1,15,Lobby 1,Semifinals,1.0,16.0,2.0,7.0
2.0,IFPD,81,2,10,4,7,3,15,14,2,Lobby 1,Semifinals,4.0,8.0,4.0,7.0
3.0,EMM,57,1,15,2,15,19,0,20,0,Lobby 1,Semifinals,19.0,2.0,11.0,3.0
4.0,姐妹花,54,6,1,7,2,14,0,9,6,Lobby 1,Semifinals,2.0,6.0,1.0,9.0
5.0,END,43,3,12,16,0,12,2,2,5,Lobby 1,Semifinals,9.0,2.0,18.0,3.0
6.0,Systematic,36,12,3,3,4,11,1,5,4,Lobby 1,Semifinals,6.0,6.0,9.0,0.0
7.0,Ryz.SEA,34,15,2,10,4,16,0,3,3,Lobby 1,Semifinals,7.0,3.0,6.0,6.0
8.0,Just Send It,32,16,3,6,3,5,5,7,0,Lobby 1,Semifinals,5.0,2.0,5.0,1.0
9.0,MXT,29,20,0,12,0,9,14,13,6,Lobby 1,Semifinals,20.0,0.0,10.0,3.0
10.0,CKB,26,9,3,19,0,10,0,6,5,Lobby 1,Semifinals,3.0,4.0,20.0,0.0
11.0,GOB-ARH,23,11,0,14,3,17,0,18,0,Lobby 1,Semifinals,11.0,0.0,3.0,10.0
12.0,DNT,21,7,0,20,0,6,2,10,1,Lobby 1,Semifinals,8.0,6.0,15.0,1.0
13.0,No Mental,20,5,0,8,0,2,1,15,0,Lobby 1,Semifinals,10.0,1.0,17.0,0.0
14.0,DESI,19,8,0,5,5,8,2,17,0,Lobby 1,Semifinals,17.0,1.0,14.0,2.0
15.0,Bit of Trolling,19,18,0,9,1,4,1,8,3,Lobby 1,Semifinals,13.0,0.0,7.0,1.0
16.0,DVG,18,17,0,11,0,7,3,4,4,Lobby 1,Semifinals,15.0,0.0,12.0,0.0
17.0,Soosmar slayer,13,14,3,17,0,20,0,11,1,Lobby 1,Semifinals,12.0,0.0,13.0,5.0
18.0,Juiced,7,13,0,15,1,15,0,12,1,Lobby 1,Semifinals,16.0,1.0,16.0,0.0
19.0,LVTHN,6,10,0,18,0,13,0,16,0,Lobby 1,Semifinals,14.0,0.0,8.0,0.0
20.0,The Legend Pride,2,19,0,13,1,18,0,19,0,Lobby 1,Semifinals,18.0,0.0,19.0,0.0
1.0,Antiaa,85,4,6,4,10,4,12,4,7,Lobby 2,Semifinals,1.0,13.0,9.0,3.0
2.0,Job Seekers,69,2,5,1,7,5,7,3,5,Lobby 2,Semifinals,12.0,6.0,11.0,5.0
3.0,LH,58,9,5,3,12,9,8,15,1,Lobby 2,Semifinals,10.0,3.0,2.0,6.0
4.0,HpyRogKut,58,1,8,20,0,3,5,16,0,Lobby 2,Semifinals,13.0,1.0,1.0,12.0
5.0,Lowkey,57,3,7,2,6,12,0,9,3,Lobby 2,Semifinals,2.0,5.0,8.0,6.0
6.0,BOG,56,5,8,8,4,2,5,2,11,Lobby 2,Semifinals,17.0,0.0,7.0,1.0
7.0,DYN,45,12,3,10,4,1,9,13,0,Lobby 2,Semifinals,4.0,3.0,6.0,2.0
8.0,DREAM,42,8,1,7,5,14,1,1,13,Lobby 2,Semifinals,18.0,0.0,5.0,0.0
9.0,OGL,34,7,0,17,0,7,2,5,6,Lobby 2,Semifinals,14.0,1.0,3.0,7.0
10.0,Inferno DRT,30,15,3,11,0,20,0,10,3,Lobby 2,Semifinals,3.0,7.0,4.0,1.0
11.0,Multicultural,26,6,2,9,1,8,3,8,3,Lobby 2,Semifinals,6.0,1.0,13.0,3.0
12.0,EVO.Supreme,22,14,0,6,2,19,0,7,0,Lobby 2,Semifinals,5.0,8.0,14.0,0.0
13.0,SLA,12,18,1,13,2,17,3,11,0,Lobby 2,Semifinals,8.0,1.0,12.0,0.0
14.0,Sigma Gamers,11,10,0,5,1,18,1,18,1,Lobby 2,Semifinals,11.0,0.0,16.0,1.0
15.0,Miss Click,11,20,0,18,0,13,0,6,2,Lobby 2,Semifinals,9.0,1.0,10.0,0.0
16.0,LAG,10,13,0,19,0,10,1,19,1,Lobby 2,Semifinals,7.0,1.0,15.0,0.0
17.0,Quentiam,9,19,2,12,2,16,2,12,1,Lobby 2,Semifinals,16.0,0.0,18.0,0.0
18.0,GOD OF DREAM,6,16,1,16,0,6,0,14,0,Lobby 2,Semifinals,15.0,0.0,17.0,0.0
19.0,X SPLITS,3,11,0,14,0,11,0,17,0,Lobby 2,Semifinals,20.0,0.0,20.0,0.0
20.0,Chima,2,17,0,15,0,15,0,20,0,Lobby 2,Semifinals,20.0,0.0,20.0,0.0
1.0,Antiaa,95,3,10,3,13,11,2,1,10,Lobby 1,Finals,2.0,5.0,1.0,7.0
2.0,MDY.W,84,8,11,1,13,19,0,4,6,Lobby 1,Finals,1.0,18.0,8.0,3.0
3.0,CKB,55,7,2,16,0,3,5,2,5,Lobby 1,Finals,4.0,6.0,2.0,4.0
4.0,EMM,50,17,4,9,9,1,19,19,0,Lobby 1,Finals,20.0,0.0,11.0,3.0
5.0,LH,44,9,1,10,0,8,3,3,7,Lobby 1,Finals,8.0,6.0,5.0,8.0
6.0,IFPD,43,18,1,14,5,2,8,10,6,Lobby 1,Finals,12.0,4.0,7.0,3.0
7.0,HpyRogKut,38,5,3,4,0,7,3,5,2,Lobby 1,Finals,3.0,2.0,10.0,3.0
8.0,DREAM,36,1,12,8,1,5,4,16,1,Lobby 1,Finals,16.0,0.0,20.0,0.0
9.0,姐妹花,33,4,6,11,4,14,0,17,1,Lobby 1,Finals,6.0,3.0,6.0,6.0
10.0,Job Seekers,27,13,1,7,2,9,0,11,0,Lobby 1,Finals,5.0,3.0,4.0,5.0
11.0,OGL,25,12,0,20,0,4,1,7,2,Lobby 1,Finals,18.0,1.0,3.0,5.0
12.0,Just Send It,23,11,3,5,4,16,1,13,2,Lobby 1,Finals,7.0,3.0,12.0,0.0
13.0,MXT,22,6,0,19,0,20,0,9,6,Lobby 1,Finals,15.0,4.0,14.0,5.0
14.0,Systematic,22,16,2,2,2,10,2,12,0,Lobby 1,Finals,14.0,0.0,13.0,2.0
15.0,DYN,22,2,4,6,0,18,0,14,0,Lobby 1,Finals,10.0,1.0,9.0,0.0
16.0,Ryz.SEA,18,14,3,15,0,15,0,6,7,Lobby 1,Finals,9.0,0.0,16.0,0.0
17.0,Lowkey,11,19,0,12,0,12,1,8,2,Lobby 1,Finals,13.0,1.0,17.0,2.0
18.0,END,11,10,0,13,2,13,3,15,0,Lobby 1,Finals,17.0,0.0,15.0,0.0
19.0,BOG,10,20,1,18,0,6,5,18,0,Lobby 1,Finals,11.0,0.0,19.0,0.0
20.0,Inferno DRT,4,15,1,17,0,17,0,20,0,Lobby 1,Finals,19.0,2.0,18.0,0.0
