Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby,Round,P.4,K.4,P.5,K.5
12.0,LNW,19,0,0,17,0,1,7,17,0,Lobby 2,Quarterfinals,,,,
13.0,MWB,18,5,6,11,3,12,2,14,0,Lobby 2,Quarterfinals,,,,
14.0,AIC WIBU,16,6,0,19,0,6,2,4,3,Lobby 2,Quarterfinals,,,,
15.0,HEIR,15,4,4,15,0,8,1,10,0,Lobby 2,Quarterfinals,,,,
16.0,MEIDO,13,11,0,14,1,7,6,15,0,Lobby 2,Quarterfinals,,,,
17.0,HP,11,13,0,6,1,11,1,9,2,Lobby 2,Quarterfinals,,,,
18.0,heLL,5,15,0,0,0,14,3,19,0,Lobby 2,Quarterfinals,,,,
19.0,VRG,5,9,0,10,0,13,0,18,0,Lobby 2,Quarterfinals,,,,
20.0,Unknown,3,14,0,16,0,10,0,20,0,Lobby 2,Quarterfinals,,,,
1.0,DNZY,79,1,19,3,11,7,9,4,13,Lobby 3,Quarterfinals,,,,
2.0,iON-H,50,3,3,7,0,3,9,1,9,Lobby 3,Quarterfinals,,,,
3.0,YTS,49,9,0,4,8,2,8,3,10,Lobby 3,Quarterfinals,,,,
4.0,LIGJR,44,2,5,1,8,6,1,6,3,Lobby 3,Quarterfinals,,,,
5.0,姐妹花,37,5,7,6,3,1,8,16,0,Lobby 3,Quarterfinals,,,,
6.0,SOT,26,8,1,2,6,4,1,15,1,Lobby 3,Quarterfinals,,,,
7.0,Soosmar slayer,21,4,3,16,0,10,1,2,1,Lobby 3,Quarterfinals,,,,
8.0,ZeroTwo,20,7,6,14,0,5,5,14,0,Lobby 3,Quarterfinals,,,,
9.0,RYU,19,14,2,11,2,15,3,5,5,Lobby 3,Quarterfinals,,,,
10.0,RZ,14,6,2,13,4,17,0,9,2,Lobby 3,Quarterfinals,,,,
11.0,Behr,13,10,0,8,2,8,1,10,2,Lobby 3,Quarterfinals,,,,
12.0,HKUF,10,13,0,9,5,16,0,8,0,Lobby 3,Quarterfinals,,,,
13.0,INEL,8,15,0,10,1,12,0,7,0,Lobby 3,Quarterfinals,,,,
14.0,tasi,6,17,0,12,0,11,0,12,3,Lobby 3,Quarterfinals,,,,
15.0,SAE,6,16,0,5,0,13,0,11,0,Lobby 3,Quarterfinals,,,,
16.0,DX,5,11,0,17,0,9,1,13,0,Lobby 3,Quarterfinals,,,,
17.0,X SPLITS,3,12,0,15,0,14,0,17,0,Lobby 3,Quarterfinals,,,,
18.0,CR4KD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
19.0,SXT,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
1.0,DRG,58,2,4,1,6,5,4,1,7,Lobby 4,Quarterfinals,,,,
2.0,Horizon,52,5,1,3,18,15,3,9,16,Lobby 4,Quarterfinals,,,,
3.0,JKs,48,19,0,10,3,1,19,4,7,Lobby 4,Quarterfinals,,,,
4.0,MDYB,45,8,3,4,6,12,14,5,10,Lobby 4,Quarterfinals,,,,
5.0,ASC,40,1,11,15,0,4,7,11,3,Lobby 4,Quarterfinals,,,,
6.0,OJ,29,4,9,6,2,3,2,13,0,Lobby 4,Quarterfinals,,,,
7.0,AmK,27,6,0,2,10,7,1,15,0,Lobby 4,Quarterfinals,,,,
8.0,September,19,9,0,5,0,16,0,2,4,Lobby 4,Quarterfinals,,,,
9.0,TTS,17,11,6,8,0,14,0,3,0,Lobby 4,Quarterfinals,,,,
10.0,CACAD,14,15,4,17,0,6,2,12,3,Lobby 4,Quarterfinals,,,,
11.0,Baj,14,17,0,19,0,2,2,7,0,Lobby 4,Quarterfinals,,,,
12.0,WN,11,12,2,9,5,19,0,17,1,Lobby 4,Quarterfinals,,,,
13.0,MASQ,10,14,0,7,3,18,0,10,1,Lobby 4,Quarterfinals,,,,
14.0,Speed,9,10,0,14,0,10,0,6,1,Lobby 4,Quarterfinals,,,,
15.0,BIGG,8,7,1,16,0,8,0,8,0,Lobby 4,Quarterfinals,,,,
16.0,BLANK,8,3,0,18,0,11,0,16,0,Lobby 4,Quarterfinals,,,,
17.0,Amletics,6,18,0,11,3,17,0,18,2,Lobby 4,Quarterfinals,,,,
18.0,YS,5,13,0,13,0,9,0,14,0,Lobby 4,Quarterfinals,,,,
19.0,jpeg,2,16,0,12,0,13,0,19,0,Lobby 4,Quarterfinals,,,,
1.0,AVG,78,1,14,9,4,9,5,11,6,Lobby 1,Semifinals,1.0,10.0,9.0,8.0
2.0,ARENA,60,3,4,7,1,1,9,1,12,Lobby 1,Semifinals,16.0,0.0,19.0,0.0
3.0,HAKA,58,5,7,6,1,15,0,10,4,Lobby 1,Semifinals,2.0,9.0,4.0,13.0
4.0,Lowkey,51,10,1,8,5,3,12,7,0,Lobby 1,Semifinals,15.0,3.0,1.0,3.0
5.0,KMF,46,2,11,5,3,6,6,12,2,Lobby 1,Semifinals,20.0,0.0,7.0,4.0
6.0,INX,39,12,0,15,2,10,0,3,7,Lobby 1,Semifinals,7.0,2.0,2.0,5.0
7.0,JET,39,4,1,4,7,5,3,19,0,Lobby 1,Semifinals,10.0,2.0,3.0,3.0
8.0,Phantom,33,7,2,1,8,7,1,5,0,Lobby 1,Semifinals,18.0,0.0,17.0,0.0
9.0,END2,30,14,2,13,3,4,5,8,7,Lobby 1,Semifinals,14.0,0.0,14.0,2.0
10.0,Sanity,28,16,0,11,1,20,0,2,7,Lobby 1,Semifinals,4.0,3.0,8.0,0.0
11.0,GSUB,27,20,0,3,12,16,0,14,1,Lobby 1,Semifinals,17.0,3.0,16.0,3.0
12.0,Juiced,27,6,3,10,3,14,0,15,3,Lobby 1,Semifinals,11.0,3.0,10.0,5.0
13.0,MAGL,21,15,0,18,0,8,3,6,1,Lobby 1,Semifinals,6.0,2.0,6.0,3.0
14.0,Systematic,21,13,1,2,4,11,0,13,1,Lobby 1,Semifinals,13.0,2.0,18.0,0.0
15.0,OGL,21,9,0,12,0,2,2,9,1,Lobby 1,Semifinals,12.0,2.0,12.0,0.0
16.0,COOKIE,20,18,0,16,0,13,5,4,5,Lobby 1,Semifinals,8.0,1.0,13.0,0.0
17.0,KYG,19,11,6,20,0,12,6,18,1,Lobby 1,Semifinals,9.0,1.0,20.0,1.0
18.0,Bots,18,19,0,14,3,19,1,20,0,Lobby 1,Semifinals,3.0,5.0,11.0,0.0
19.0,okok,16,17,0,17,0,17,0,16,0,Lobby 1,Semifinals,5.0,5.0,5.0,3.0
20.0,REIGN,6,8,3,19,0,18,0,17,0,Lobby 1,Semifinals,19.0,0.0,15.0,0.0
1.0,DNZY,90,1,15,1,11,1,8,5,5,Lobby 2,Semifinals,4.0,6.0,16.0,0.0
2.0,MDYB,87,20,0,8,9,2,11,14,3,Lobby 2,Semifinals,1.0,17.0,3.0,16.0
3.0,YTS,72,5,9,19,0,4,13,2,8,Lobby 2,Semifinals,10.0,2.0,5.0,16.0
4.0,Horizon,54,12,8,11,3,8,3,19,0,Lobby 2,Semifinals,6.0,10.0,1.0,11.0
5.0,iON-H,49,4,4,7,2,14,2,1,14,Lobby 2,Semifinals,9.0,0.0,14.0,3.0
6.0,RYU,43,2,8,16,0,3,2,10,4,Lobby 2,Semifinals,5.0,2.0,10.0,3.0
7.0,DRG,42,14,5,20,0,11,5,3,3,Lobby 2,Semifinals,3.0,9.0,7.0,1.0
8.0,姐妹花,27,7,3,10,3,6,3,8,4,Lobby 2,Semifinals,14.0,1.0,8.0,0.0
9.0,ASC,27,8,4,17,0,15,1,11,2,Lobby 2,Semifinals,2.0,5.0,9.0,0.0
10.0,RZ,25,15,0,5,0,13,5,4,7,Lobby 2,Semifinals,13.0,1.0,18.0,0.0
11.0,September,24,18,0,2,9,19,0,13,0,Lobby 2,Semifinals,15.0,0.0,6.0,1.0
12.0,JKs,22,9,1,3,6,20,0,15,0,Lobby 2,Semifinals,17.0,0.0,4.0,0.0
13.0,ZeroTwo,17,10,0,6,5,16,0,9,4,Lobby 2,Semifinals,18.0,0.0,13.0,0.0
14.0,Baj,17,13,0,13,0,5,0,16,0,Lobby 2,Semifinals,12.0,0.0,2.0,1.0
15.0,SOT,16,17,0,4,3,12,0,6,1,Lobby 2,Semifinals,8.0,0.0,15.0,0.0
16.0,LIGJR,14,3,0,12,1,17,2,18,2,Lobby 2,Semifinals,16.0,1.0,17.0,0.0
17.0,AmK,14,6,2,9,0,18,0,17,0,Lobby 2,Semifinals,7.0,2.0,11.0,1.0
18.0,Soosmar slayer,13,19,0,15,4,7,0,7,0,Lobby 2,Semifinals,11.0,0.0,12.0,0.0
19.0,OJ,4,16,0,14,0,10,0,12,0,Lobby 2,Semifinals,19.0,0.0,19.0,0.0
20.0,TTS,3,11,0,18,0,9,0,20,0,Lobby 2,Semifinals,20.0,0.0,20.0,0.0
1.0,DNZY,75,16,0,3,11,2,7,1,17,Lobby 1,Finals,6.0,8.0,13.0,0.0
2.0,Phantom,66,19,0,1,6,1,12,15,3,Lobby 1,Finals,4.0,7.0,4.0,3.0
3.0,AVG,59,1,18,15,1,5,2,6,13,Lobby 1,Finals,19.0,0.0,12.0,4.0
4.0,MDYB,58,13,1,2,7,19,0,9,1,Lobby 1,Finals,9.0,2.0,1.0,21.0
5.0,HAKA,45,4,4,13,0,10,2,2,7,Lobby 1,Finals,10.0,0.0,2.0,4.0
6.0,Lowkey,43,2,10,8,0,12,0,3,2,Lobby 1,Finals,2.0,3.0,16.0,0.0
7.0,iON-H,34,11,0,4,6,3,4,10,1,Lobby 1,Finals,7.0,3.0,9.0,0.0
8.0,姐妹花,32,8,2,17,3,16,0,11,0,Lobby 1,Finals,1.0,11.0,15.0,0.0
9.0,ARENA,30,9,4,14,1,11,1,20,0,Lobby 1,Finals,3.0,8.0,8.0,3.0
10.0,END2,29,5,3,11,4,7,2,12,3,Lobby 1,Finals,13.0,5.0,14.0,1.0
11.0,JET,25,20,0,5,9,13,6,17,0,Lobby 1,Finals,18.0,0.0,10.0,3.0
12.0,YTS,24,18,3,7,4,4,8,19,0,Lobby 1,Finals,16.0,0.0,20.0,1.0
13.0,Horizon,22,15,5,19,0,17,3,13,3,Lobby 1,Finals,14.0,1.0,7.0,4.0
14.0,ASC,22,6,2,6,1,6,0,16,0,Lobby 1,Finals,5.0,4.0,17.0,2.0
15.0,Sanity,22,3,2,9,0,9,2,5,2,Lobby 1,Finals,11.0,0.0,19.0,0.0
16.0,DRG,21,12,0,12,1,14,3,4,2,Lobby 1,Finals,17.0,0.0,5.0,3.0
17.0,RZ,20,10,0,10,0,18,1,14,1,Lobby 1,Finals,20.0,0.0,3.0,6.0
18.0,RYU,16,14,1,18,0,8,0,7,1,Lobby 1,Finals,8.0,0.0,6.0,3.0
19.0,INX,13,7,1,16,0,15,3,8,1,Lobby 1,Finals,15.0,1.0,18.0,0.0
20.0,KMF,2,17,0,20,0,20,0,18,0,Lobby 1,Finals,12.0,0.0,11.0,0.0
