Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,SHEESH,26,1,14,0,0,0,0,0,0
2.0,TSS,20,2,11,0,0,0,0,0,0
3.0,Code:Cloud (missing),9,7,6,0,0,0,0,0,0
4.0,TDG,8,4,3,0,0,0,0,0,0
5.0,Apex Mobile,8,3,1,0,0,0,0,0,0
6.0,RT,7,6,4,0,0,0,0,0,0
7.0,SLS,5,13,4,0,0,0,0,0,0
8.0,RollerBoys,5,9,3,0,0,0,0,0,0
9.0,Shady Kings,5,8,3,0,0,0,0,0,0
10.0,Team_Supr3me,5,5,1,0,0,0,0,0,0
11.0,Team Savage,2,10,0,0,0,0,0,0,0
12.0,BYE,1,11,0,0,0,0,0,0,0
13.0,Dominators,1,15,0,0,0,0,0,0,0
14.0,Modern Esports,1,12,0,0,0,0,0,0,0
15.0,UNDD,1,14,0,0,0,0,0,0,0
16.0,GG,0,17,0,0,0,0,0,0,0
17.0,JackBoyz,0,18,0,0,0,0,0,0,0
18.0,KSU Gold,0,19,0,0,0,0,0,0,0
19.0,Mexican Waifus (missing),0,20,0,0,0,0,0,0,0
20.0,ROLLERS,0,16,0,0,0,0,0,0,0
