Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,AApls,0,0,0,0,0,0,0,0,0
2.0,AlaskanBullworms (missing),0,0,0,0,0,0,0,0,0
3.0,Alliance Esports,0,0,0,0,0,0,0,0,0
4.0,Bot Squad,0,0,0,0,0,0,0,0,0
5.0,BDC,0,0,0,0,0,0,0,0,0
6.0,BP,0,0,0,0,0,0,0,0,0
7.0,Crusaders,0,0,0,0,0,0,0,0,0
8.0,E-Valley (missing),0,0,0,0,0,0,0,0,0
9.0,Frenchies Finest (missing),0,0,0,0,0,0,0,0,0
10.0,H4GAMING,0,0,0,0,0,0,0,0,0
11.0,Hunter Legends,0,0,0,0,0,0,0,0,0
12.0,Just Having Fun,0,0,0,0,0,0,0,0,0
13.0,Kaged,0,0,0,0,0,0,0,0,0
14.0,NEXUS,0,0,0,0,0,0,0,0,0
15.0,TAG NA,0,0,0,0,0,0,0,0,0
16.0,TP (missing),0,0,0,0,0,0,0,0,0
17.0,TPM,0,0,0,0,0,0,0,0,0
18.0,Team Sanitizer,0,0,0,0,0,0,0,0,0
19.0,Wishee Washees,0,0,0,0,0,0,0,0,0
20.0,Wonderboys,0,0,0,0,0,0,0,0,0
