Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,Buck Town Squad,0,0,0,0,0,0,0,0,0
2.0,Corruption,0,0,0,0,0,0,0,0,0
3.0,Corvus (missing),0,0,0,0,0,0,0,0,0
4.0,Dino nuggies,0,0,0,0,0,0,0,0,0
5.0,Dino nuggiez,0,0,0,0,0,0,0,0,0
6.0,Inevitable Gaming,0,0,0,0,0,0,0,0,0
7.0,Kraken,0,0,0,0,0,0,0,0,0
8.0,LM,0,0,0,0,0,0,0,0,0
9.0,LF,0,0,0,0,0,0,0,0,0
10.0,Los Crafters,0,0,0,0,0,0,0,0,0
11.0,MidRapidGaming,0,0,0,0,0,0,0,0,0
12.0,Monke Mode 3B,0,0,0,0,0,0,0,0,0
13.0,NadeBadassNation (missing),0,0,0,0,0,0,0,0,0
14.0,RDJ,0,0,0,0,0,0,0,0,0
15.0,SickerThanYoAvg,0,0,0,0,0,0,0,0,0
16.0,Spacelanders,0,0,0,0,0,0,0,0,0
17.0,TOAOS GG,0,0,0,0,0,0,0,0,0
18.0,Team Empire GT (missing),0,0,0,0,0,0,0,0,0
19.0,INF,0,0,0,0,0,0,0,0,0
20.0,Hi,0,0,0,0,0,0,0,0,0
