,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 October 30, 2021 - 14:20 SGTWorld's Edge Juiced BTCxWGG LIQUID HYDRO","Round 1 Round 1 October 30, 2021 - 14:20 SGTWorld's Edge Juiced BTCxWGG LIQUID HYDRO","Round 2 Round 2 October 30, 2021 - 14:55 SGTWorld's Edge OC Gaming Juiced Inferno DRT","Round 2 Round 2 October 30, 2021 - 14:55 SGTWorld's Edge OC Gaming Juiced Inferno DRT","Round 3 Round 3 October 30, 2021 - 15:30 SGTWorld's Edge Antiaa LIQUID HYDRO Inferno DRT","Round 3 Round 3 October 30, 2021 - 15:30 SGTWorld's Edge Antiaa LIQUID HYDRO Inferno DRT","Round 4 Round 4 October 30, 2021 - 16:05 SGTWorld's Edge Inferno DRT South Cartel GaRokBin","Round 4 Round 4 October 30, 2021 - 16:05 SGTWorld's Edge Inferno DRT South Cartel GaRokBin","Round 5 Round 5 October 30, 2021 - 16:40 SGTWorld's Edge BTCxWGG Overclocked Evolution NewGen","Round 5 Round 5 October 30, 2021 - 16:40 SGTWorld's Edge BTCxWGG Overclocked Evolution NewGen","Round 6 Round 6 October 30, 2021 - 17:15 SGTWorld's Edge LIQUID HYDRO Overclocked OC Gaming","Round 6 Round 6 October 30, 2021 - 17:15 SGTWorld's Edge LIQUID HYDRO Overclocked OC Gaming"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K,P,K,P,K
0,1.0,Juiced,66,1,8,2,9,6,3,7,5,4,8,12,0
1,2.0,LH,64,3,8,10,0,2,8,15,3,6,3,1,8
2,3.0,Antiaa,59,4,1,8,5,1,16,6,5,7,3,6,1
3,4.0,Inferno DRT,53,15,0,3,4,3,9,1,9,10,1,16,1
4,5.0,OC,53,8,1,1,5,4,4,4,4,12,0,3,7
5,6.0,BTCxWGG,49,2,8,5,5,14,0,11,0,1,7,10,0
6,7.0,Overclocked,39,20,0,20,0,19,0,13,3,2,9,2,8
7,8.0,EMM,36,9,7,7,5,8,6,5,4,16,0,8,1
8,9.0,Evolution NewGen,36,6,0,14,1,12,2,10,0,3,7,5,8
9,10.0,Hardstucks,32,18,0,11,0,9,1,9,8,5,7,11,6
10,11.0,South Cartel,29,16,0,12,6,20,0,2,10,13,2,18,0
11,12.0,GBR,27,10,6,17,0,16,2,3,2,18,3,7,2
12,13.0,DNT,20,17,0,4,7,15,0,14,0,8,2,15,1
13,14.0,R.Harmony,19,14,3,18,3,18,3,20,0,9,0,4,2
14,15.0,Soosmar slayer,18,5,5,9,5,13,0,19,0,19,0,14,0
15,16.0,GOD OF DREAM,16,7,2,15,1,7,0,12,0,15,0,13,3
16,17.0,Multicultural,11,13,0,13,0,5,1,8,0,14,0,17,1
17,18.0,CRYPTICUS,7,12,0,6,0,10,1,17,0,17,0,20,0
18,19.0,Sigma Gamers,6,11,0,19,0,11,0,16,0,11,1,9,0
19,20.0,C00kedGamingClan,1,19,0,16,0,17,0,18,1,20,0,20,0
