Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,DNZ,83,1,17,1,12,8,2,1,14
2.0,Job Seekers,36,2,6,11,0,1,6,9,0
3.0,4Thumbs1Arm,35,9,0,5,2,7,10,4,9
4.0,67 Richter,32,3,4,7,0,2,2,3,0
5.0,SNG,24,7,3,3,6,6,0,10,0
6.0,Pagan Patrol,24,5,0,9,1,3,0,2,1
7.0,DESI,19,6,1,4,1,5,2,6,0
8.0,GOD OF DREAM,16,4,0,8,0,4,2,11,1
9.0,Keep it 100,15,8,0,10,1,10,1,5,3
10.0,LAG,15,11,0,2,1,11,0,7,0
11.0,HeadHunters,13,10,0,6,3,9,1,8,0
12.0,clanGH0ST,1,12,0,20,0,20,0,20,0
13.0,GaleottoD4C,0,20,0,20,0,20,0,20,0
