Standing,Team,Total,P,K,P,K,P,K,P,K
1.0,PG,65,3,12,1,14,7,4,9,11
2.0,EVO BERZ,60,1,11,7,5,3,11,5,7
3.0,NMLS,38,5,5,5,3,4,11,6,3
4.0,BOG,36,9,2,6,1,1,4,3,5
5.0,BTCxWGG,24,12,0,4,9,12,3,4,0
6.0,Bocah bar bar,24,20,0,20,0,8,0,1,10
7.0,Lunatics,21,7,1,11,0,11,2,2,4
8.0,Prey,18,11,0,3,5,6,0,10,0
9.0,WINGS,17,13,0,8,0,2,4,11,0
10.0,Exusiai,15,6,0,2,0,9,0,14,0
11.0,"Etc, Etc",13,2,0,9,0,14,0,13,0
12.0,Kopi,12,8,3,10,0,10,1,8,0
13.0,60 Hurtz,11,4,1,12,0,13,0,7,0
14.0,Kushaholics,9,10,0,13,1,5,0,12,0
